resolution,frame_width,frame_height,tile_width,tile_height,gaussian_kernel,array_size,sram_budget_kb,bandwidth_gbps,dataflow,stage_op,stage_cycles,stage_energy_mj,total_cycles,total_energy_mj,latency_share_pct,energy_share_pct
720p,1280,720,128,128,7,8,256,50.0,ws,sobel,1931300.0,1.43376716,8520710.0,7.00148154,22.66595154629133,20.478053849157188
720p,1280,720,128,128,7,8,256,200.0,os,gaussian,7279800.0,9.69343168,9956210.0,12.430541439999999,73.11818453005712,77.9807679881722
720p,1280,720,128,128,7,8,256,200.0,os,sobel,2676410.0,2.73710976,9956210.0,12.430541439999999,26.881815469942882,22.0192320118278
720p,1280,720,128,128,7,8,256,200.0,ws,gaussian,6492660.0,5.57561438,8359830.0,7.0116815400000005,77.66497644090849,79.51893348539043
720p,1280,720,128,128,7,8,256,200.0,ws,sobel,1867170.0,1.4360671600000001,8359830.0,7.0116815400000005,22.335023559091514,20.481066514609562
720p,1280,720,128,128,7,8,256,800.0,os,gaussian,7263100.0,9.72743168,9919330.0,12.47654144,73.22167928680668,77.96577061663653
720p,1280,720,128,128,7,8,256,800.0,os,sobel,2656230.0,2.74910976,9919330.0,12.47654144,26.77832071319333,22.03422938336347
720p,1280,720,128,128,7,8,256,800.0,ws,gaussian,6468420.0,5.59381438,8319550.0,7.03688154,77.74963790108839,79.49280300091566
720p,1280,720,128,128,7,8,256,800.0,ws,sobel,1851130.0,1.44306716,8319550.0,7.03688154,22.250362098911598,20.50719699908434
720p,1280,720,128,128,7,8,1024,50.0,os,gaussian,7559190.0,5.8005816800000005,10411510.0,6.88879144,72.60416596631997,84.20318325096514
720p,1280,720,128,128,7,8,1024,50.0,os,sobel,2852320.0,1.08820976,10411510.0,6.88879144,27.395834033680032,15.796816749034864
720p,1280,720,128,128,7,8,1024,50.0,ws,gaussian,6872620.0,6.3437643800000005,9060910.0,8.12033154,75.84911449291518,78.1219873690034
720p,1280,720,128,128,7,8,1024,50.0,ws,sobel,2188290.0,1.77656716,9060910.0,8.12033154,24.15088550708483,21.878012630996587
720p,1280,720,128,128,7,8,1024,200.0,os,gaussian,7332960.0,5.80403168,10033180.0,6.8933414399999995,73.08709701211382,84.19765262635822
720p,1280,720,128,128,7,8,1024,200.0,os,sobel,2700220.0,1.08930976,10033180.0,6.8933414399999995,26.912902987886195,15.802347373641773
720p,1280,720,128,128,7,8,1024,200.0,ws,gaussian,6563470.0,6.3472143800000005,8494890.0,8.12528154,77.26374326212581,78.11685476685649
720p,1280,720,128,128,7,8,1024,200.0,ws,sobel,1931420.0,1.77806716,8494890.0,8.12528154,22.73625673787418,21.883145233143516
720p,1280,720,128,128,7,8,1024,800.0,os,gaussian,7276420.0,5.82023168,9938620.0,6.91574144,73.21358498463569,84.15918568523001
720p,1280,720,128,128,7,8,1024,800.0,os,sobel,2662200.0,1.0955097599999999,9938620.0,6.91574144,26.786415015364305,15.840814314769986
720p,1280,720,128,128,7,8,1024,800.0,ws,gaussian,6486180.0,6.36341438,8353370.0,8.14808154,77.64746443650886,78.0970876243833
720p,1280,720,128,128,7,8,1024,800.0,ws,sobel,1867190.0,1.7846671600000001,8353370.0,8.14808154,22.35253556349114,21.902912375616705
720p,1280,720,128,128,7,8,4096,50.0,os,gaussian,8179140.0,4.8874816800000005,11031460.0,5.97569144,74.1437670081748,81.7893917226757
720p,1280,720,128,128,7,8,4096,50.0,os,sobel,2852320.0,1.08820976,11031460.0,5.97569144,25.856232991825195,18.210608277324305
720p,1280,720,128,128,7,8,4096,50.0,ws,gaussian,7621600.0,6.07581438,9835990.0,7.982881539999999,77.48686202405655,76.11054165786857
720p,1280,720,128,128,7,8,4096,50.0,ws,sobel,2214390.0,1.90706716,9835990.0,7.982881539999999,22.513137975943447,23.88945834213143
720p,1280,720,128,128,7,8,4096,200.0,os,gaussian,7487940.0,4.8882316800000005,10188160.0,5.97754144,73.49649004334444,81.77662554188834
720p,1280,720,128,128,7,8,4096,200.0,os,sobel,2700220.0,1.08930976,10188160.0,5.97754144,26.50350995665557,18.223374458111657
720p,1280,720,128,128,7,8,4096,200.0,ws,gaussian,6750690.0,6.076214380000001,8688610.0,7.9842815400000005,77.69585698978318,76.10220593498761
720p,1280,720,128,128,7,8,4096,200.0,ws,sobel,1937920.0,1.9080671599999999,8688610.0,7.9842815400000005,22.304143010216823,23.89779406501239
720p,1280,720,128,128,7,8,4096,800.0,os,gaussian,7315140.0,4.89223168,9977340.0,5.98774144,73.31753754006579,81.70412381734373
720p,1280,720,128,128,7,8,4096,800.0,os,sobel,2662200.0,1.0955097599999999,9977340.0,5.98774144,26.682462459934207,18.295876182656276
720p,1280,720,128,128,7,8,4096,800.0,ws,gaussian,6532940.0,6.07861438,8401730.0,7.99128154,77.75708098213107,76.06557658585508
720p,1280,720,128,128,7,8,4096,800.0,ws,sobel,1868790.0,1.91266716,8401730.0,7.99128154,22.24291901786894,23.934423414144913
720p,1280,720,128,128,7,16,256,50.0,os,gaussian,7403740.0,31.16441968,9757600.0,35.36434544,75.87664999590064,88.12384137824438
720p,1280,720,128,128,7,16,256,50.0,os,sobel,2353860.0,4.19992576,9757600.0,35.36434544,24.12335000409937,11.876158621755618
720p,1280,720,128,128,7,16,256,50.0,ws,gaussian,3782900.0,5.27981038,4814720.0,6.5203415399999995,78.56947029110727,80.97444509018771
720p,1280,720,128,128,7,16,256,50.0,ws,sobel,1031820.0,1.24053116,4814720.0,6.5203415399999995,21.430529708892728,19.025554909812286
720p,1280,720,128,128,7,16,256,200.0,os,gaussian,4572600.0,31.216719679999997,6845810.0,35.423645439999994,66.794141233835,88.12396152980466
720p,1280,720,128,128,7,16,256,200.0,os,sobel,2273210.0,4.20692576,6845810.0,35.423645439999994,33.205858766164994,11.876038470195349
720p,1280,720,128,128,7,16,256,200.0,ws,gaussian,3718770.0,5.28771038,4669940.0,6.5302415400000005,79.63207236067272,80.97266154109208
720p,1280,720,128,128,7,16,256,200.0,ws,sobel,951170.0,1.24253116,4669940.0,6.5302415400000005,20.36792763932727,19.027338458907906
720p,1280,720,128,128,7,16,256,800.0,os,gaussian,4555900.0,31.32131968,6808930.0,35.54524544,66.91065997153738,88.11676299399889
720p,1280,720,128,128,7,16,256,800.0,os,sobel,2253030.0,4.22392576,6808930.0,35.54524544,33.08934002846262,11.883237006001105
720p,1280,720,128,128,7,16,256,800.0,ws,gaussian,3702730.0,5.30351038,4633720.0,6.55304154,79.90836735927074,80.93204274117878
720p,1280,720,128,128,7,16,256,800.0,ws,sobel,930990.0,1.24953116,4633720.0,6.55304154,20.091632640729262,19.067957258821224
720p,1280,720,128,128,7,16,1024,50.0,os,gaussian,4851990.0,10.273819679999999,7301110.0,11.357145439999998,66.45551155920127,90.46128478566003
720p,1280,720,128,128,7,16,1024,50.0,os,sobel,2449120.0,1.08332576,7301110.0,11.357145439999998,33.54448844079872,9.538715214339987
720p,1280,720,128,128,7,16,1024,50.0,ws,gaussian,4054330.0,6.0558603799999995,5284290.0,7.63919154,76.7242146059357,79.27357689999745
720p,1280,720,128,128,7,16,1024,50.0,ws,sobel,1229960.0,1.58333116,5284290.0,7.63919154,23.27578539406429,20.726423100002545
720p,1280,720,128,128,7,16,1024,200.0,os,gaussian,4625760.0,10.280119679999999,6922780.0,11.364245439999998,66.8193991431188,90.46020463282075
720p,1280,720,128,128,7,16,1024,200.0,os,sobel,2297020.0,1.08412576,6922780.0,11.364245439999998,33.18060085688119,9.53979536717926
720p,1280,720,128,128,7,16,1024,200.0,ws,gaussian,3786630.0,6.059310379999999,4787350.0,7.6438415399999995,79.0965774384576,79.27048655171363
720p,1280,720,128,128,7,16,1024,200.0,ws,sobel,1000720.0,1.5845311599999998,4787350.0,7.6438415399999995,20.9034225615424,20.72951344828637
720p,1280,720,128,128,7,16,1024,800.0,os,gaussian,4569220.0,10.30531968,6828220.0,11.395645440000001,66.91670742887604,90.43208420496451
720p,1280,720,128,128,7,16,1024,800.0,os,sobel,2259000.0,1.09032576,6828220.0,11.395645440000001,33.08329257112395,9.567915795035475
720p,1280,720,128,128,7,16,1024,800.0,ws,gaussian,3719700.0,6.07311038,4663100.0,7.66424154,79.76882331496215,79.23954834022624
720p,1280,720,128,128,7,16,1024,800.0,ws,sobel,943400.0,1.59113116,4663100.0,7.66424154,20.23117668503785,20.76045165977376
720p,1280,720,128,128,7,16,4096,50.0,os,gaussian,5471940.0,4.875769679999999,7921060.0,5.95909544,69.08090583836002,81.8206341732966
720p,1280,720,128,128,7,16,4096,50.0,os,sobel,2449120.0,1.08332576,7921060.0,5.95909544,30.919094161639983,18.17936582670339
720p,1280,720,128,128,7,16,4096,50.0,ws,gaussian,4845800.0,6.00036038,6101860.0,7.71419154,79.41512915733891,77.78339893281935
720p,1280,720,128,128,7,16,4096,50.0,ws,sobel,1256060.0,1.71383116,6101860.0,7.71419154,20.58487084266109,22.216601067180658
720p,1280,720,128,128,7,16,4096,200.0,os,gaussian,4780740.0,4.8765196799999995,7077760.0,5.9606454399999995,67.54594674021159,81.81194015123302
720p,1280,720,128,128,7,16,4096,200.0,os,sobel,2297020.0,1.08412576,7077760.0,5.9606454399999995,32.45405325978841,18.188059848766986
720p,1280,720,128,128,7,16,4096,200.0,ws,gaussian,3984490.0,6.00111038,4991710.0,7.71564154,79.82214511660332,77.77850161763736
720p,1280,720,128,128,7,16,4096,200.0,ws,sobel,1007220.0,1.71453116,4991710.0,7.71564154,20.17785488339667,22.22149838236264
720p,1280,720,128,128,7,16,4096,800.0,os,gaussian,4607940.0,4.87811968,6866940.0,5.96844544,67.10325122980542,81.73182998888234
720p,1280,720,128,128,7,16,4096,800.0,os,sobel,2259000.0,1.09032576,6866940.0,5.96844544,32.896748770194584,18.268170011117668
720p,1280,720,128,128,7,16,4096,800.0,ws,gaussian,3769140.0,6.00271038,4714140.0,7.72184154,79.95392584861713,77.73677236065116
720p,1280,720,128,128,7,16,4096,800.0,ws,sobel,945000.0,1.71913116,4714140.0,7.72184154,20.04607415138286,22.26322763934884
720p,1280,720,128,128,7,32,256,50.0,os,gaussian,16745670.0,83.46536368000001,18897930.0,87.66359744,88.6111336003467,95.21097253295655
720p,1280,720,128,128,7,32,256,50.0,os,sobel,2152260.0,4.19823376,18897930.0,87.66359744,11.388866399653296,4.789027467043451
720p,1280,720,128,128,7,32,256,50.0,ws,gaussian,1961940.0,5.09107438,2996640.0,6.33250554,65.4713278872337,80.39589302909636
720p,1280,720,128,128,7,32,256,50.0,ws,sobel,1034700.0,1.2414311599999999,2996640.0,6.33250554,34.5286721127663,19.60410697090365
720p,1280,720,128,128,7,32,256,200.0,os,gaussian,4301150.0,83.60646368,6372760.0,87.81199744,67.49273470207571,95.21075265042964
720p,1280,720,128,128,7,32,256,200.0,os,sobel,2071610.0,4.20553376,6372760.0,87.81199744,32.50726529792429,4.789247349570369
720p,1280,720,128,128,7,32,256,200.0,ws,gaussian,1881290.0,5.09897438,2835340.0,6.34270554,66.35147812960703,80.39115717801397
720p,1280,720,128,128,7,32,256,200.0,ws,sobel,954050.0,1.24373116,2835340.0,6.34270554,33.64852187039297,19.608842821986027
720p,1280,720,128,128,7,32,256,800.0,os,gaussian,3202300.0,83.88866368000001,5253730.0,88.10999744,60.952884902726254,95.20901840580056
720p,1280,720,128,128,7,32,256,800.0,os,sobel,2051430.0,4.221333759999999,5253730.0,88.10999744,39.047115097273746,4.790981594199441
720p,1280,720,128,128,7,32,256,800.0,ws,gaussian,1861110.0,5.11477438,2794980.0,6.36430554,66.58759633342636,80.36657492091432
720p,1280,720,128,128,7,32,256,800.0,ws,sobel,933870.0,1.24953116,2794980.0,6.36430554,33.412403666573645,19.633425079085693
720p,1280,720,128,128,7,32,1024,50.0,os,gaussian,3498390.0,9.799463679999999,5745910.0,10.88109744,60.88487289219636,90.05951590853503
720p,1280,720,128,128,7,32,1024,50.0,os,sobel,2247520.0,1.08163376,5745910.0,10.88109744,39.11512710780364,9.940484091464953
720p,1280,720,128,128,7,32,1024,50.0,ws,gaussian,2174520.0,5.86712438,3421800.0,7.52355554,63.54900929335437,77.98339958822181
720p,1280,720,128,128,7,32,1024,50.0,ws,sobel,1247280.0,1.65643116,3421800.0,7.52355554,36.45099070664563,22.016600411778178
720p,1280,720,128,128,7,32,1024,200.0,os,gaussian,3272160.0,9.805463679999999,5367580.0,10.888197439999999,60.96155064293406,90.05589523916642
720p,1280,720,128,128,7,32,1024,200.0,os,sobel,2095420.0,1.08273376,5367580.0,10.888197439999999,39.03844935706594,9.94410476083358
720p,1280,720,128,128,7,32,1024,200.0,ws,gaussian,1934450.0,5.870574380000001,2941660.0,7.528505540000001,65.7604889756124,77.977951252195
720p,1280,720,128,128,7,32,1024,200.0,ws,sobel,1007210.0,1.65793116,2941660.0,7.528505540000001,34.23951102438759,22.022048747804995
720p,1280,720,128,128,7,32,1024,800.0,os,gaussian,3215620.0,9.82946368,5273020.0,10.91719744,60.98251097094265,90.0365110553501
720p,1280,720,128,128,7,32,1024,800.0,os,sobel,2057400.0,1.08773376,5273020.0,10.91719744,39.01748902905735,9.963488944649884
720p,1280,720,128,128,7,32,1024,800.0,ws,gaussian,1874430.0,5.88437438,2821620.0,7.548305539999999,66.43098645458991,77.9562293658823
720p,1280,720,128,128,7,32,1024,800.0,ws,sobel,947190.0,1.66393116,2821620.0,7.548305539999999,33.56901354541008,22.043770634117706
720p,1280,720,128,128,7,32,4096,50.0,os,gaussian,4118340.0,4.87351368,6365860.0,5.95514744,64.6941654387624,81.83699445063614
720p,1280,720,128,128,7,32,4096,50.0,os,sobel,2247520.0,1.08163376,6365860.0,5.95514744,35.3058345612376,18.163005549363863
720p,1280,720,128,128,7,32,4096,50.0,ws,gaussian,2965990.0,5.81162438,4519850.0,9.00095554,65.62142548978396,64.56674909872959
720p,1280,720,128,128,7,32,4096,50.0,ws,sobel,1553860.0,3.18933116,4519850.0,9.00095554,34.37857451021605,35.433250901270426
720p,1280,720,128,128,7,32,4096,200.0,os,gaussian,3427140.0,4.87426368,5522560.0,5.95699744,62.05708946575501,81.82416945943828
720p,1280,720,128,128,7,32,4096,200.0,os,sobel,2095420.0,1.08273376,5522560.0,5.95699744,37.94291053424499,18.175830540561723
720p,1280,720,128,128,7,32,4096,200.0,ws,gaussian,2132310.0,5.81237438,3216150.0,9.00290554,66.30007928734668,64.56109479518098
720p,1280,720,128,128,7,32,4096,200.0,ws,sobel,1083840.0,3.19053116,3216150.0,9.00290554,33.699920712653324,35.43890520481902
720p,1280,720,128,128,7,32,4096,800.0,os,gaussian,3254340.0,4.87586368,5311740.0,5.96359744,61.26692948073512,81.76044290474442
720p,1280,720,128,128,7,32,4096,800.0,os,sobel,2057400.0,1.08773376,5311740.0,5.96359744,38.73307051926487,18.23955709525558
720p,1280,720,128,128,7,32,4096,800.0,ws,gaussian,1923870.0,5.813974379999999,2890200.0,9.00910554,66.56528959933569,64.53442413551744
720p,1280,720,128,128,7,32,4096,800.0,ws,sobel,966330.0,3.19513116,2890200.0,9.00910554,33.434710400664315,35.465575864482545
720p,1280,720,128,128,7,64,256,50.0,os,gaussian,31541790.0,157.62623568,33593250.0,161.82497344,93.89323748074389,97.40538331584725
720p,1280,720,128,128,7,64,256,50.0,os,sobel,2051460.0,4.19873776,33593250.0,161.82497344,6.1067625192561,2.594616684152752
720p,1280,720,128,128,7,64,256,50.0,ws,gaussian,1022010.0,5.00360638,2062470.0,6.24683754,49.55272076684752,80.09823127239515
720p,1280,720,128,128,7,64,256,50.0,ws,sobel,1040460.0,1.2432311600000001,2062470.0,6.24683754,50.447279233152486,19.901768727604853
720p,1280,720,128,128,7,64,256,200.0,os,gaussian,7929730.0,157.89353567999999,9900540.0,162.09897343999998,80.0939140693336,97.40563578488262
720p,1280,720,128,128,7,64,256,200.0,os,sobel,1970810.0,4.20543776,9900540.0,162.09897343999998,19.90608593066641,2.5943642151173885
720p,1280,720,128,128,7,64,256,200.0,ws,gaussian,955200.0,5.01180638,1915010.0,6.2567375400000005,49.87963509328933,80.10255101734697
720p,1280,720,128,128,7,64,256,200.0,ws,sobel,959810.0,1.2449311600000001,1915010.0,6.2567375400000005,50.12036490671067,19.897448982653028
720p,1280,720,128,128,7,64,256,800.0,os,gaussian,2525500.0,158.42753568,4476130.0,162.64757344,56.42150697142397,97.40540994818053
720p,1280,720,128,128,7,64,256,800.0,os,sobel,1950630.0,4.22003776,4476130.0,162.64757344,43.57849302857603,2.5945900518194662
720p,1280,720,128,128,7,64,256,800.0,ws,gaussian,938500.0,5.02760638,1878130.0,6.27713754,49.969916885412616,80.09393370724199
720p,1280,720,128,128,7,64,256,800.0,ws,sobel,939630.0,1.24953116,1878130.0,6.27713754,50.030083114587384,19.90606629275802
720p,1280,720,128,128,7,64,1024,50.0,os,gaussian,5450260.0,26.80083568,7596980.0,27.882973439999997,71.74245555470726,96.11900157517778
720p,1280,720,128,128,7,64,1024,50.0,os,sobel,2146720.0,1.08213776,7596980.0,27.882973439999997,28.257544445292737,3.8809984248222276
720p,1280,720,128,128,7,64,1024,50.0,ws,gaussian,1234590.0,5.7796563800000005,2487630.0,7.43788754,49.62916510895913,77.7056166676056
720p,1280,720,128,128,7,64,1024,50.0,ws,sobel,1253040.0,1.6582311600000001,2487630.0,7.43788754,50.37083489104087,22.294383332394403
720p,1280,720,128,128,7,64,1024,200.0,os,gaussian,2595360.0,26.81793568,4589980.0,27.900573440000002,56.54403722892039,96.11965767539435
720p,1280,720,128,128,7,64,1024,200.0,os,sobel,1994620.0,1.08263776,4589980.0,27.900573440000002,43.45596277107961,3.88034232460564
720p,1280,720,128,128,7,64,1024,200.0,ws,gaussian,1008360.0,5.78340638,2021330.0,7.44253754,49.88596617078854,77.70745325659452
720p,1280,720,128,128,7,64,1024,200.0,ws,sobel,1012970.0,1.6591311599999998,2021330.0,7.44253754,50.11403382921146,22.292546743405474
720p,1280,720,128,128,7,64,1024,800.0,os,gaussian,2538820.0,26.885135679999998,4495420.0,27.971573439999997,56.47570193663773,96.11592189359513
720p,1280,720,128,128,7,64,1024,800.0,os,sobel,1956600.0,1.08643776,4495420.0,27.971573439999997,43.52429806336227,3.8840781064048717
720p,1280,720,128,128,7,64,1024,800.0,ws,gaussian,951820.0,5.79720638,1904770.0,7.46113754,49.97033762606509,77.69869338181373
720p,1280,720,128,128,7,64,1024,800.0,ws,sobel,952950.0,1.66393116,1904770.0,7.46113754,50.02966237393491,22.301306618186263
720p,1280,720,128,128,7,64,4096,50.0,os,gaussian,3441540.0,4.879285680000001,5588260.0,5.961423440000001,61.58518036025525,81.84766153769476
720p,1280,720,128,128,7,64,4096,50.0,os,sobel,2146720.0,1.08213776,5588260.0,5.961423440000001,38.41481963974475,18.152338462305234
720p,1280,720,128,128,7,64,4096,50.0,ws,gaussian,2026060.0,5.72415638,4070570.0,11.339737540000002,49.77337326222126,50.478737799781555
720p,1280,720,128,128,7,64,4096,50.0,ws,sobel,2044510.0,5.6155811600000005,4070570.0,11.339737540000002,50.22662673777874,49.52126220021844
720p,1280,720,128,128,7,64,4096,200.0,os,gaussian,2750340.0,4.88033568,4744960.0,5.96297344,57.96339695171297,81.84399493149512
720p,1280,720,128,128,7,64,4096,200.0,os,sobel,1994620.0,1.08263776,4744960.0,5.96297344,42.03660304828703,18.156005068504882
720p,1280,720,128,128,7,64,4096,200.0,ws,gaussian,1206220.0,5.7252063799999995,2417050.0,11.341537540000001,49.904635816387746,50.47998439195749
720p,1280,720,128,128,7,64,4096,200.0,ws,sobel,1210830.0,5.6163311600000005,2417050.0,11.341537540000001,50.095364183612254,49.520015608042506
720p,1280,720,128,128,7,64,4096,800.0,os,gaussian,2577540.0,4.88193568,4534140.0,5.96837344,56.847384509521106,81.79675298601958
720p,1280,720,128,128,7,64,4096,800.0,os,sobel,1956600.0,1.08643776,4534140.0,5.96837344,43.1526154904789,18.203247013980413
720p,1280,720,128,128,7,64,4096,800.0,ws,gaussian,1001260.0,5.72680638,2003650.0,11.345937540000001,49.97180146233124,50.474510015679144
720p,1280,720,128,128,7,64,4096,800.0,ws,sobel,1002390.0,5.61913116,2003650.0,11.345937540000001,50.02819853766876,49.525489984320856
720p,1280,720,128,128,7,128,256,50.0,os,gaussian,31583510.0,157.64337168,33584570.0,161.84506144,94.0417280912038,97.40388138963532
720p,1280,720,128,128,7,128,256,50.0,os,sobel,2001060.0,4.20168976,33584570.0,161.84506144,5.958271908796212,2.596118610364686
720p,1280,720,128,128,7,128,256,50.0,ws,gaussian,1033530.0,5.02250638,2085510.0,6.26933754,49.557662154580896,80.11223431431321
720p,1280,720,128,128,7,128,256,50.0,ws,sobel,1051980.0,1.24683116,2085510.0,6.26933754,50.442337845419104,19.88776568568678
720p,1280,720,128,128,7,128,256,200.0,os,gaussian,7937750.0,157.91097168,9858160.0,162.11936143999998,80.51958986261127,97.40414116943244
720p,1280,720,128,128,7,128,256,200.0,os,sobel,1920410.0,4.208389759999999,9858160.0,162.11936143999998,19.48041013738872,2.5958588305675727
720p,1280,720,128,128,7,128,256,200.0,ws,gaussian,966720.0,5.03100638,1938050.0,6.27953754,49.88106601996852,80.11746642094283
720p,1280,720,128,128,7,128,256,200.0,ws,sobel,971330.0,1.24853116,1938050.0,6.27953754,50.11893398003148,19.88253357905716
720p,1280,720,128,128,7,128,256,800.0,os,gaussian,2187100.0,158.44497168,4087330.0,162.66916144,53.50925910068432,97.40320185915627
720p,1280,720,128,128,7,128,256,800.0,os,sobel,1900230.0,4.22418976,4087330.0,162.66916144,46.49074089931569,2.596798140843726
720p,1280,720,128,128,7,128,256,800.0,ws,gaussian,950020.0,5.04680638,1901170.0,6.301137539999999,49.97028145825991,80.09357592914881
720p,1280,720,128,128,7,128,256,800.0,ws,sobel,951150.0,1.25433116,1901170.0,6.301137539999999,50.02971854174009,19.906424070851184
720p,1280,720,128,128,7,128,1024,50.0,os,gaussian,5463090.0,26.81797168,7559410.0,27.90306144,72.26873525843948,96.11121610317467
720p,1280,720,128,128,7,128,1024,50.0,os,sobel,2096320.0,1.08508976,7559410.0,27.90306144,27.73126474156052,3.8887838968253376
720p,1280,720,128,128,7,128,1024,50.0,ws,gaussian,1246110.0,5.79855638,2510670.0,7.46038754,49.63256819892698,77.72460008156628
720p,1280,720,128,128,7,128,1024,50.0,ws,sobel,1264560.0,1.66183116,2510670.0,7.46038754,50.36743180107302,22.275399918433727
720p,1280,720,128,128,7,128,1024,200.0,os,gaussian,2256960.0,26.835371679999998,4201180.0,27.92096144,53.722049519420736,96.11191841537101
720p,1280,720,128,128,7,128,1024,200.0,os,sobel,1944220.0,1.08558976,4201180.0,27.92096144,46.277950480579264,3.888081584628986
720p,1280,720,128,128,7,128,1024,200.0,ws,gaussian,1019880.0,5.802606379999999,2044370.0,7.465337539999999,49.88725132926036,77.72731439012736
720p,1280,720,128,128,7,128,1024,200.0,ws,sobel,1024490.0,1.66273116,2044370.0,7.465337539999999,50.112748670739634,22.272685609872642
720p,1280,720,128,128,7,128,1024,800.0,os,gaussian,2200420.0,26.902571679999998,4106620.0,27.993161439999998,53.582264733527815,96.10408505542487
720p,1280,720,128,128,7,128,1024,800.0,os,sobel,1906200.0,1.09058976,4106620.0,27.993161439999998,46.417735266472185,3.895914944575121
720p,1280,720,128,128,7,128,1024,800.0,ws,gaussian,963340.0,5.81640638,1927810.0,7.48513754,49.97069213252343,77.70607218528144
720p,1280,720,128,128,7,128,1024,800.0,ws,sobel,964470.0,1.6687311599999999,1927810.0,7.48513754,50.02930786747657,22.29392781471855
720p,1280,720,128,128,7,128,4096,50.0,os,gaussian,3103140.0,4.89642168,5199460.0,5.98151144,59.6819669734934,81.859271341626
720p,1280,720,128,128,7,128,4096,50.0,os,sobel,2096320.0,1.08508976,5199460.0,5.98151144,40.3180330265066,18.140728658374012
720p,1280,720,128,128,7,128,4096,50.0,ws,gaussian,2095230.0,6.03130638,4208910.0,11.93873754,49.78082211308866,50.51879530639217
720p,1280,720,128,128,7,128,4096,50.0,ws,sobel,2113680.0,5.90743116,4208910.0,11.93873754,50.21917788691134,49.48120469360783
720p,1280,720,128,128,7,128,4096,200.0,os,gaussian,2411940.0,4.89777168,4356160.0,5.9833614399999995,55.36848967898332,81.85652378038523
720p,1280,720,128,128,7,128,4096,200.0,os,sobel,1944220.0,1.08558976,4356160.0,5.9833614399999995,44.63151032101668,18.143476219614772
720p,1280,720,128,128,7,128,4096,200.0,ws,gaussian,1232160.0,6.03280638,2468930.0,11.94113754,49.90663971842053,50.521203359324176
720p,1280,720,128,128,7,128,4096,200.0,ws,sobel,1236770.0,5.90833116,2468930.0,11.94113754,50.09336028157947,49.47879664067583
720p,1280,720,128,128,7,128,4096,800.0,os,gaussian,2239140.0,4.89937168,4145340.0,5.98996144,54.01583464806264,81.79304206005038
720p,1280,720,128,128,7,128,4096,800.0,os,sobel,1906200.0,1.09058976,4145340.0,5.98996144,45.98416535193736,18.20695793994961
720p,1280,720,128,128,7,128,4096,800.0,ws,gaussian,1016380.0,6.03400638,2033890.0,11.94593754,49.97222071990127,50.51094867854131
720p,1280,720,128,128,7,128,4096,800.0,ws,sobel,1017510.0,5.91193116,2033890.0,11.94593754,50.02777928009873,49.489051321458696
720p,1280,720,128,128,11,8,256,50.0,os,gaussian,15641010.0,33.038750719999996,18398070.0,35.771060479999996,85.01440640241069,92.3616752667211
720p,1280,720,128,128,11,8,256,50.0,os,sobel,2757060.0,2.73230976,18398070.0,35.771060479999996,14.985593597589311,7.638324733278918
720p,1280,720,128,128,11,8,256,50.0,ws,gaussian,14873150.0,13.44299502,16804450.0,14.87676218,88.50721088759227,90.36237090670491
720p,1280,720,128,128,11,8,256,50.0,ws,sobel,1931300.0,1.43376716,16804450.0,14.87676218,11.492789112407726,9.637629093295082
720p,1280,720,128,128,11,8,256,200.0,os,gaussian,15574200.0,33.093550719999996,18250610.0,35.83066048,85.33522989094611,92.36098435436934
720p,1280,720,128,128,11,8,256,200.0,os,sobel,2676410.0,2.73710976,18250610.0,35.83066048,14.66477010905389,7.639015645630655
720p,1280,720,128,128,11,8,256,200.0,ws,gaussian,14793310.0,13.46219502,16660480.0,14.89826218,88.79281989474494,90.36084113268035
720p,1280,720,128,128,11,8,256,200.0,ws,sobel,1867170.0,1.4360671600000001,16660480.0,14.89826218,11.207180105255071,9.639158867319653
720p,1280,720,128,128,11,8,256,800.0,os,gaussian,15557500.0,33.20675072,18213730.0,35.955860480000005,85.41633152572263,92.35420951327487
720p,1280,720,128,128,11,8,256,800.0,os,sobel,2656230.0,2.74910976,18213730.0,35.955860480000005,14.583668474277372,7.645790486725128
720p,1280,720,128,128,11,8,256,800.0,ws,gaussian,14773320.0,13.504195020000001,16624450.0,14.947262180000001,88.86501508320576,90.34560883041927
720p,1280,720,128,128,11,8,256,800.0,ws,sobel,1851130.0,1.44306716,16624450.0,14.947262180000001,11.13498491679424,9.654391169580729
720p,1280,720,128,128,11,8,1024,50.0,os,gaussian,15853590.0,22.24210072,18705910.0,23.33031048,84.75177096436367,95.33563961382822
720p,1280,720,128,128,11,8,1024,50.0,os,sobel,2852320.0,1.08820976,18705910.0,23.33031048,15.248229035636331,4.664360386171766
720p,1280,720,128,128,11,8,1024,50.0,ws,gaussian,15108780.0,14.172745019999999,17297070.0,15.94931218,87.348782192591,88.86116755412333
720p,1280,720,128,128,11,8,1024,50.0,ws,sobel,2188290.0,1.77656716,17297070.0,15.94931218,12.651217807409001,11.138832445876671
720p,1280,720,128,128,11,8,1024,200.0,os,gaussian,15627360.0,22.255750719999998,18327580.0,23.345060479999997,85.26690375925244,95.33387475721803
720p,1280,720,128,128,11,8,1024,200.0,os,sobel,2700220.0,1.08930976,18327580.0,23.345060479999997,14.733096240747551,4.66612524278198
