resolution,frame_width,frame_height,tile_width,tile_height,gaussian_kernel,array_size,sram_budget_kb,bandwidth_gbps,dataflow,stage_op,stage_cycles,stage_energy_mj,energy_backend,total_cycles,total_energy_mj,latency_share_pct,energy_share_pct
720p,1280,720,128,128,7,8,1024,800.0,os,sobel,2662200.0,1.709159424,accelergy,9938620.0,10.856761855999999,26.786415015364305,15.742810302645
720p,1280,720,128,128,7,8,1024,800.0,ws,gaussian,6486180.0,10.022561132,accelergy,8353370.0,12.840589955999999,77.64746443650886,78.05374337428145
720p,1280,720,128,128,7,8,1024,800.0,ws,sobel,1867190.0,2.8180288239999998,accelergy,8353370.0,12.840589955999999,22.35253556349114,21.946256625718547
720p,1280,720,128,128,7,8,4096,50.0,os,gaussian,8179140.0,7.655202431999999,accelergy,11031460.0,9.352681856,74.1437670081748,81.85034570687314
720p,1280,720,128,128,7,8,4096,50.0,os,sobel,2852320.0,1.697479424,accelergy,11031460.0,9.352681856,25.856232991825195,18.14965429312685
720p,1280,720,128,128,7,8,4096,50.0,ws,gaussian,7621600.0,9.562401132,accelergy,9835990.0,12.576269956,77.48686202405655,76.03527250492809
720p,1280,720,128,128,7,8,4096,50.0,ws,sobel,2214390.0,3.0138688240000002,accelergy,9835990.0,12.576269956,22.513137975943447,23.964727495071912
720p,1280,720,128,128,7,8,4096,200.0,os,gaussian,7487940.0,7.656402432,accelergy,10188160.0,9.355641856,73.49649004334444,81.83727583682314
720p,1280,720,128,128,7,8,4096,200.0,os,sobel,2700220.0,1.699239424,accelergy,10188160.0,9.355641856,26.50350995665557,18.162724163176858
720p,1280,720,128,128,7,8,4096,200.0,ws,gaussian,6750690.0,9.563041132,accelergy,8688610.0,12.578509956000001,77.69585698978318,76.02682007210552
720p,1280,720,128,128,7,8,4096,200.0,ws,sobel,1937920.0,3.015468824,accelergy,8688610.0,12.578509956000001,22.304143010216823,23.97317992789447
720p,1280,720,128,128,7,8,4096,800.0,os,gaussian,7315140.0,7.662802431999999,accelergy,9977340.0,9.371961855999999,73.31753754006579,81.76305612142689
720p,1280,720,128,128,7,8,4096,800.0,os,sobel,2662200.0,1.709159424,accelergy,9977340.0,9.371961855999999,26.682462459934207,18.236943878573125
720p,1280,720,128,128,7,8,4096,800.0,ws,gaussian,6532940.0,9.566881132,accelergy,8401730.0,12.589709956,77.75708098213107,75.98968654111542
720p,1280,720,128,128,7,8,4096,800.0,ws,sobel,1868790.0,3.022828824,accelergy,8401730.0,12.589709956,22.24291901786894,24.010313458884582
720p,1280,720,128,128,7,16,256,50.0,os,gaussian,7403740.0,49.706770432,accelergy,9757600.0,56.386105856,75.87664999590064,88.15428850316809
720p,1280,720,128,128,7,16,256,50.0,os,sobel,2353860.0,6.679335424,accelergy,9757600.0,56.386105856,24.12335000409937,11.845711496831903
720p,1280,720,128,128,7,16,256,50.0,ws,gaussian,3782900.0,8.297089132,accelergy,4814720.0,10.250029956,78.56947029110727,80.94697447340806
720p,1280,720,128,128,7,16,256,50.0,ws,sobel,1031820.0,1.9529408240000001,accelergy,4814720.0,10.250029956,21.430529708892728,19.053025526591934
720p,1280,720,128,128,7,16,256,200.0,os,gaussian,4572600.0,49.790450432,accelergy,6845810.0,56.480985856000004,66.794141233835,88.15435792665211
720p,1280,720,128,128,7,16,256,200.0,os,sobel,2273210.0,6.690535424,accelergy,6845810.0,56.480985856000004,33.205858766164994,11.845642073347877
720p,1280,720,128,128,7,16,256,200.0,ws,gaussian,3718770.0,8.309729132000001,accelergy,4669940.0,10.265869956000001,79.63207236067272,80.9452016011881
720p,1280,720,128,128,7,16,256,200.0,ws,sobel,951170.0,1.956140824,accelergy,4669940.0,10.265869956000001,20.36792763932727,19.054798398811897
720p,1280,720,128,128,7,16,256,800.0,os,gaussian,4555900.0,49.957810432,accelergy,6808930.0,56.675545856,66.91065997153738,88.14703004172509
720p,1280,720,128,128,7,16,256,800.0,os,sobel,2253030.0,6.717735424,accelergy,6808930.0,56.675545856,33.08934002846262,11.852969958274908
720p,1280,720,128,128,7,16,256,800.0,ws,gaussian,3702730.0,8.335009132,accelergy,4633720.0,10.302349956,79.90836735927074,80.90396043230663
720p,1280,720,128,128,7,16,256,800.0,ws,sobel,930990.0,1.967340824,accelergy,4633720.0,10.302349956,20.091632640729262,19.096039567693364
720p,1280,720,128,128,7,16,1024,50.0,os,gaussian,4851990.0,16.281810432,accelergy,7301110.0,17.974585856,66.45551155920127,90.58239540225654
720p,1280,720,128,128,7,16,1024,50.0,os,sobel,2449120.0,1.692775424,accelergy,7301110.0,17.974585856,33.54448844079872,9.41760459774345
720p,1280,720,128,128,7,16,1024,50.0,ws,gaussian,4054330.0,9.538769131999999,accelergy,5284290.0,12.040189955999999,76.7242146059357,79.22440731299704
720p,1280,720,128,128,7,16,1024,50.0,ws,sobel,1229960.0,2.5014208239999998,accelergy,5284290.0,12.040189955999999,23.27578539406429,20.775592687002952
720p,1280,720,128,128,7,16,1024,200.0,os,gaussian,4625760.0,16.291890432,accelergy,6922780.0,17.985945856,66.8193991431188,90.5812269337235
720p,1280,720,128,128,7,16,1024,200.0,os,sobel,2297020.0,1.694055424,accelergy,6922780.0,17.985945856,33.18060085688119,9.418773066276486
720p,1280,720,128,128,7,16,1024,200.0,ws,gaussian,3786630.0,9.544289132000001,accelergy,4787350.0,12.047629956000002,79.0965774384576,79.2213005118631
720p,1280,720,128,128,7,16,1024,200.0,ws,sobel,1000720.0,2.5033408240000004,accelergy,4787350.0,12.047629956000002,20.9034225615424,20.7786994881369
720p,1280,720,128,128,7,16,1024,800.0,os,gaussian,4569220.0,16.332210432,accelergy,6828220.0,18.036185856,66.91670742887604,90.55246249065931
720p,1280,720,128,128,7,16,1024,800.0,os,sobel,2259000.0,1.703975424,accelergy,6828220.0,18.036185856,33.08329257112395,9.44753750934069
720p,1280,720,128,128,7,16,1024,800.0,ws,gaussian,3719700.0,9.566369132,accelergy,4663100.0,12.080269956,79.76882331496215,79.19002776298552
720p,1280,720,128,128,7,16,1024,800.0,ws,sobel,943400.0,2.5139008240000003,accelergy,4663100.0,12.080269956,20.23117668503785,20.80997223701447
720p,1280,720,128,128,7,16,4096,50.0,os,gaussian,5471940.0,7.644930432,accelergy,7921060.0,9.337705856,69.08090583836002,81.87161332660423
720p,1280,720,128,128,7,16,4096,50.0,os,sobel,2449120.0,1.692775424,accelergy,7921060.0,9.337705856,30.919094161639983,18.128386673395767
720p,1280,720,128,128,7,16,4096,50.0,ws,gaussian,4845800.0,9.449969132,accelergy,6101860.0,12.160189956,79.41512915733891,77.71234796654849
720p,1280,720,128,128,7,16,4096,50.0,ws,sobel,1256060.0,2.710220824,accelergy,6101860.0,12.160189956,20.58487084266109,22.287652033451508
720p,1280,720,128,128,7,16,4096,200.0,os,gaussian,4780740.0,7.646130432,accelergy,7077760.0,9.340185856,67.54594674021159,81.86272253981153
720p,1280,720,128,128,7,16,4096,200.0,os,sobel,2297020.0,1.694055424,accelergy,7077760.0,9.340185856,32.45405325978841,18.13727746018848
720p,1280,720,128,128,7,16,4096,200.0,ws,gaussian,3984490.0,9.451169132,accelergy,4991710.0,12.162509956000001,79.82214511660332,77.7073907128648
720p,1280,720,128,128,7,16,4096,200.0,ws,sobel,1007220.0,2.711340824,accelergy,4991710.0,12.162509956000001,20.17785488339667,22.292609287135203
720p,1280,720,128,128,7,16,4096,800.0,os,gaussian,4607940.0,7.6486904319999995,accelergy,6866940.0,9.352665856,67.10325122980542,81.78085852487874
720p,1280,720,128,128,7,16,4096,800.0,os,sobel,2259000.0,1.703975424,accelergy,6866940.0,9.352665856,32.896748770194584,18.21914147512125
720p,1280,720,128,128,7,16,4096,800.0,ws,gaussian,3769140.0,9.453729132,accelergy,4714140.0,12.172429955999998,79.95392584861713,77.6650937090839
720p,1280,720,128,128,7,16,4096,800.0,ws,sobel,945000.0,2.718700824,accelergy,4714140.0,12.172429955999998,20.04607415138286,22.334906290916106
720p,1280,720,128,128,7,32,256,50.0,os,gaussian,16745670.0,133.39251443199998,accelergy,18897930.0,140.07069785599998,88.6111336003467,95.23227661015474
720p,1280,720,128,128,7,32,256,50.0,os,sobel,2152260.0,6.678183424,accelergy,18897930.0,140.07069785599998,11.388866399653296,4.767723389845265
720p,1280,720,128,128,7,32,256,50.0,ws,gaussian,1961940.0,8.000641132,accelergy,2996640.0,9.955021956,65.4713278872337,80.36789037092909
720p,1280,720,128,128,7,32,256,50.0,ws,sobel,1034700.0,1.9543808239999998,accelergy,2996640.0,9.955021956,34.5286721127663,19.632109629070914
720p,1280,720,128,128,7,32,256,200.0,os,gaussian,4301150.0,133.618274432,accelergy,6372760.0,140.308137856,67.49273470207571,95.23202037584883
720p,1280,720,128,128,7,32,256,200.0,os,sobel,2071610.0,6.6898634239999994,accelergy,6372760.0,140.308137856,32.50726529792429,4.76797962415116
720p,1280,720,128,128,7,32,256,200.0,ws,gaussian,1881290.0,8.013281132,accelergy,2835340.0,9.971341956,66.35147812960703,80.36311629226809
720p,1280,720,128,128,7,32,256,200.0,ws,sobel,954050.0,1.958060824,accelergy,2835340.0,9.971341956,33.64852187039297,19.636883707731904
720p,1280,720,128,128,7,32,256,800.0,os,gaussian,3202300.0,134.06979443199998,accelergy,5253730.0,140.78493785599997,60.952884902726254,95.23021174973385
720p,1280,720,128,128,7,32,256,800.0,os,sobel,2051430.0,6.715143424,accelergy,5253730.0,140.78493785599997,39.047115097273746,4.769788250266159
720p,1280,720,128,128,7,32,256,800.0,ws,gaussian,1861110.0,8.038561132,accelergy,2794980.0,10.005901956,66.58759633342636,80.33819607016744
720p,1280,720,128,128,7,32,256,800.0,ws,sobel,933870.0,1.967340824,accelergy,2794980.0,10.005901956,33.412403666573645,19.66180392983255
720p,1280,720,128,128,7,32,1024,50.0,os,gaussian,3498390.0,15.527074432,accelergy,5745910.0,17.218697856,60.88487289219636,90.17565998226435
720p,1280,720,128,128,7,32,1024,50.0,os,sobel,2247520.0,1.6916234239999999,accelergy,5745910.0,17.218697856,39.11512710780364,9.82434001773566
720p,1280,720,128,128,7,32,1024,50.0,ws,gaussian,2174520.0,9.242321132,accelergy,3421800.0,11.860701956,63.54900929335437,77.92389663180573
720p,1280,720,128,128,7,32,1024,50.0,ws,sobel,1247280.0,2.618380824,accelergy,3421800.0,11.860701956,36.45099070664563,22.07610336819427
720p,1280,720,128,128,7,32,1024,200.0,os,gaussian,3272160.0,15.536674432,accelergy,5367580.0,17.230057856,60.96155064293406,90.17192258927724
720p,1280,720,128,128,7,32,1024,200.0,os,sobel,2095420.0,1.693383424,accelergy,5367580.0,17.230057856,39.03844935706594,9.828077410722772
720p,1280,720,128,128,7,32,1024,200.0,ws,gaussian,1934450.0,9.247841132,accelergy,2941660.0,11.868621956,65.7604889756124,77.91840675593257
720p,1280,720,128,128,7,32,1024,200.0,ws,sobel,1007210.0,2.620780824,accelergy,2941660.0,11.868621956,34.23951102438759,22.08159324406743
720p,1280,720,128,128,7,32,1024,800.0,os,gaussian,3215620.0,15.575074432,accelergy,5273020.0,17.276457856,60.98251097094265,90.15201241955323
720p,1280,720,128,128,7,32,1024,800.0,os,sobel,2057400.0,1.7013834239999999,accelergy,5273020.0,17.276457856,39.01748902905735,9.847987580446766
720p,1280,720,128,128,7,32,1024,800.0,ws,gaussian,1874430.0,9.269921131999999,accelergy,2821620.0,11.900301955999998,66.43098645458991,77.89652032590828
720p,1280,720,128,128,7,32,1024,800.0,ws,sobel,947190.0,2.630380824,accelergy,2821620.0,11.900301955999998,33.56901354541008,22.103479674091727
720p,1280,720,128,128,7,32,4096,50.0,os,gaussian,4118340.0,7.645554432,accelergy,6365860.0,9.337177856,64.6941654387624,81.88292597518665
720p,1280,720,128,128,7,32,4096,50.0,os,sobel,2247520.0,1.6916234239999999,accelergy,6365860.0,9.337177856,35.3058345612376,18.11707402481335
720p,1280,720,128,128,7,32,4096,50.0,ws,gaussian,2965990.0,9.153521132,accelergy,4519850.0,14.224541956,65.62142548978396,64.35019953763073
720p,1280,720,128,128,7,32,4096,50.0,ws,sobel,1553860.0,5.071020824,accelergy,4519850.0,14.224541956,34.37857451021605,35.64980046236928
720p,1280,720,128,128,7,32,4096,200.0,os,gaussian,3427140.0,7.646754432,accelergy,5522560.0,9.340137856,62.05708946575501,81.86982408496048
720p,1280,720,128,128,7,32,4096,200.0,os,sobel,2095420.0,1.693383424,accelergy,5522560.0,9.340137856,37.94291053424499,18.130175915039516
720p,1280,720,128,128,7,32,4096,200.0,ws,gaussian,2132310.0,9.154721132,accelergy,3216150.0,14.227661956,66.30007928734668,64.34452238401215
720p,1280,720,128,128,7,32,4096,200.0,ws,sobel,1083840.0,5.072940824,accelergy,3216150.0,14.227661956,33.699920712653324,35.65547761598785
720p,1280,720,128,128,7,32,4096,800.0,os,gaussian,3254340.0,7.649314432,accelergy,5311740.0,9.350697856,61.26692948073512,81.8047438790006
720p,1280,720,128,128,7,32,4096,800.0,os,sobel,2057400.0,1.7013834239999999,accelergy,5311740.0,9.350697856,38.73307051926487,18.195256120999403
720p,1280,720,128,128,7,32,4096,800.0,ws,gaussian,1923870.0,9.157281132,accelergy,2890200.0,14.237581956,66.56528959933569,64.31767107855656
720p,1280,720,128,128,7,32,4096,800.0,ws,sobel,966330.0,5.080300824,accelergy,2890200.0,14.237581956,33.434710400664315,35.682328921443435
720p,1280,720,128,128,7,64,256,50.0,os,gaussian,31541790.0,252.052026432,accelergy,33593250.0,258.73179385599997,93.89323748074389,97.41826571661399
720p,1280,720,128,128,7,64,256,50.0,os,sobel,2051460.0,6.6797674240000005,accelergy,33593250.0,258.73179385599997,6.1067625192561,2.581734283386022
720p,1280,720,128,128,7,64,256,50.0,ws,gaussian,1022010.0,7.863457132,accelergy,2062470.0,9.820717956,49.55272076684752,80.07008415505706
720p,1280,720,128,128,7,64,256,50.0,ws,sobel,1040460.0,1.957260824,accelergy,2062470.0,9.820717956,50.447279233152486,19.929915844942936
720p,1280,720,128,128,7,64,256,200.0,os,gaussian,7929730.0,252.479706432,accelergy,9900540.0,259.170193856,80.0939140693336,97.41849657769002
720p,1280,720,128,128,7,64,256,200.0,os,sobel,1970810.0,6.6904874240000005,accelergy,9900540.0,259.170193856,19.90608593066641,2.581503422309961
720p,1280,720,128,128,7,64,256,200.0,ws,gaussian,955200.0,7.876577132,accelergy,1915010.0,9.836557956,49.87963509328933,80.07452573585996
720p,1280,720,128,128,7,64,256,200.0,ws,sobel,959810.0,1.959980824,accelergy,1915010.0,9.836557956,50.12036490671067,19.925474264140046
720p,1280,720,128,128,7,64,256,800.0,os,gaussian,2525500.0,253.334106432,accelergy,4476130.0,260.047953856,56.42150697142397,97.4182271675486
720p,1280,720,128,128,7,64,256,800.0,os,sobel,1950630.0,6.713847424,accelergy,4476130.0,260.047953856,43.57849302857603,2.581772832451415
720p,1280,720,128,128,7,64,256,800.0,ws,gaussian,938500.0,7.901857132,accelergy,1878130.0,9.869197956,49.969916885412616,80.06584899025202
720p,1280,720,128,128,7,64,256,800.0,ws,sobel,939630.0,1.967340824,accelergy,1878130.0,9.869197956,50.030083114587384,19.934151009747968
720p,1280,720,128,128,7,64,1024,50.0,os,gaussian,5450260.0,42.731386431999994,accelergy,7596980.0,44.424593855999994,71.74245555470726,96.18858097051276
720p,1280,720,128,128,7,64,1024,50.0,os,sobel,2146720.0,1.693207424,accelergy,7596980.0,44.424593855999994,28.257544445292737,3.8114190294872325
720p,1280,720,128,128,7,64,1024,50.0,ws,gaussian,1234590.0,9.105137132,accelergy,2487630.0,11.726397956,49.62916510895913,77.6464961036156
720p,1280,720,128,128,7,64,1024,50.0,ws,sobel,1253040.0,2.621260824,accelergy,2487630.0,11.726397956,50.37083489104087,22.353503896384396
720p,1280,720,128,128,7,64,1024,200.0,os,gaussian,2595360.0,42.758746432,accelergy,4589980.0,44.452753856,56.54403722892039,96.18919577066573
720p,1280,720,128,128,7,64,1024,200.0,os,sobel,1994620.0,1.694007424,accelergy,4589980.0,44.452753856,43.45596277107961,3.8108042293342685
720p,1280,720,128,128,7,64,1024,200.0,ws,gaussian,1008360.0,9.111137132,accelergy,2021330.0,11.733837955999999,49.88596617078854,77.64839744817762
720p,1280,720,128,128,7,64,1024,200.0,ws,sobel,1012970.0,2.622700824,accelergy,2021330.0,11.733837955999999,50.11403382921146,22.35160255182239
720p,1280,720,128,128,7,64,1024,800.0,os,gaussian,2538820.0,42.866266432,accelergy,4495420.0,44.566353856000006,56.47570193663773,96.18526696284552
720p,1280,720,128,128,7,64,1024,800.0,os,sobel,1956600.0,1.700087424,accelergy,4495420.0,44.566353856000006,43.52429806336227,3.814733037154476
720p,1280,720,128,128,7,64,1024,800.0,ws,gaussian,951820.0,9.133217132,accelergy,1904770.0,11.763597956,49.97033762606509,77.63965723889451
720p,1280,720,128,128,7,64,1024,800.0,ws,sobel,952950.0,2.630380824,accelergy,1904770.0,11.763597956,50.02966237393491,22.360342761105496
720p,1280,720,128,128,7,64,4096,50.0,os,gaussian,3441540.0,7.656906432,accelergy,5588260.0,9.350113856,61.58518036025525,81.89105020455486
720p,1280,720,128,128,7,64,4096,50.0,os,sobel,2146720.0,1.693207424,accelergy,5588260.0,9.350113856,38.41481963974475,18.10894979544514
720p,1280,720,128,128,7,64,4096,50.0,ws,gaussian,2026060.0,9.016337132,accelergy,4070570.0,17.969357956,49.77337326222126,50.176178548379525
720p,1280,720,128,128,7,64,4096,50.0,ws,sobel,2044510.0,8.953020824,accelergy,4070570.0,17.969357956,50.22662673777874,49.82382145162048
720p,1280,720,128,128,7,64,4096,200.0,os,gaussian,2750340.0,7.658586432,accelergy,4744960.0,9.352593856,57.96339695171297,81.88729832512466
720p,1280,720,128,128,7,64,4096,200.0,os,sobel,1994620.0,1.694007424,accelergy,4744960.0,9.352593856,42.03660304828703,18.11270167487534
720p,1280,720,128,128,7,64,4096,200.0,ws,gaussian,1206220.0,9.018017131999999,accelergy,2417050.0,17.972237956,49.904635816387746,50.17748570922605
720p,1280,720,128,128,7,64,4096,200.0,ws,sobel,1210830.0,8.954220824,accelergy,2417050.0,17.972237956,50.095364183612254,49.82251429077395
720p,1280,720,128,128,7,64,4096,800.0,os,gaussian,2577540.0,7.661146432,accelergy,4534140.0,9.361233856,56.847384509521106,81.83906683508025
720p,1280,720,128,128,7,64,4096,800.0,os,sobel,1956600.0,1.700087424,accelergy,4534140.0,9.361233856,43.1526154904789,18.160933164919747
720p,1280,720,128,128,7,64,4096,800.0,ws,gaussian,1001260.0,9.020577132,accelergy,2003650.0,17.979277955999997,49.97180146233124,50.172076732312135
720p,1280,720,128,128,7,64,4096,800.0,ws,sobel,1002390.0,8.958700824,accelergy,2003650.0,17.979277955999997,50.02819853766876,49.82792326768787
720p,1280,720,128,128,7,128,256,50.0,os,gaussian,31583510.0,252.080502432,accelergy,33584570.0,258.765381856,94.0417280912038,97.4166252935178
720p,1280,720,128,128,7,128,256,50.0,os,sobel,2001060.0,6.684879424,accelergy,33584570.0,258.765381856,5.958271908796212,2.5833747064822066
720p,1280,720,128,128,7,128,256,50.0,ws,gaussian,1033530.0,7.893697132,accelergy,2085510.0,9.856717956,49.557662154580896,80.08443750990088
720p,1280,720,128,128,7,128,256,50.0,ws,sobel,1051980.0,1.963020824,accelergy,2085510.0,9.856717956,50.442337845419104,19.915562490099113
720p,1280,720,128,128,7,128,256,200.0,os,gaussian,7937750.0,252.508662432,accelergy,9858160.0,259.204261856,80.51958986261127,97.4168636826968
720p,1280,720,128,128,7,128,256,200.0,os,sobel,1920410.0,6.695599424,accelergy,9858160.0,259.204261856,19.48041013738872,2.5831363173031914
720p,1280,720,128,128,7,128,256,200.0,ws,gaussian,966720.0,7.907297132,accelergy,1938050.0,9.873037956000001,49.88106601996852,80.08980789134525
720p,1280,720,128,128,7,128,256,200.0,ws,sobel,971330.0,1.965740824,accelergy,1938050.0,9.873037956000001,50.11893398003148,19.910192108654744
720p,1280,720,128,128,7,128,256,800.0,os,gaussian,2187100.0,253.363062432,accelergy,4087330.0,260.08394185599997,53.50925910068432,97.41588066681905
720p,1280,720,128,128,7,128,256,800.0,os,sobel,1900230.0,6.720879424,accelergy,4087330.0,260.08394185599997,46.49074089931569,2.584119333180951
720p,1280,720,128,128,7,128,256,800.0,ws,gaussian,950020.0,7.932577132,accelergy,1901170.0,9.907597956,49.97028145825991,80.06559377185934
720p,1280,720,128,128,7,128,256,800.0,ws,sobel,951150.0,1.975020824,accelergy,1901170.0,9.907597956,50.02971854174009,19.934406228140652
720p,1280,720,128,128,7,128,1024,50.0,os,gaussian,5463090.0,42.759862432,accelergy,7559410.0,44.458181855999996,72.26873525843948,96.17996203825687
720p,1280,720,128,128,7,128,1024,50.0,os,sobel,2096320.0,1.698319424,accelergy,7559410.0,44.458181855999996,27.73126474156052,3.820037961743138
720p,1280,720,128,128,7,128,1024,50.0,ws,gaussian,1246110.0,9.135377132,accelergy,2510670.0,11.762397956000001,49.63256819892698,77.66594164024218
720p,1280,720,128,128,7,128,1024,50.0,ws,sobel,1264560.0,2.6270208239999997,accelergy,2510670.0,11.762397956000001,50.36743180107302,22.334058359757808
720p,1280,720,128,128,7,128,1024,200.0,os,gaussian,2256960.0,42.787702432,accelergy,4201180.0,44.486821856000006,53.722049519420736,96.18062304045924
720p,1280,720,128,128,7,128,1024,200.0,os,sobel,1944220.0,1.699119424,accelergy,4201180.0,44.486821856000006,46.277950480579264,3.8193769595407434
720p,1280,720,128,128,7,128,1024,200.0,ws,gaussian,1019880.0,9.141857132,accelergy,2044370.0,11.770317956,49.88725132926036,77.66873559553994
720p,1280,720,128,128,7,128,1024,200.0,ws,sobel,1024490.0,2.6284608240000003,accelergy,2044370.0,11.770317956,50.112748670739634,22.33126440446007
720p,1280,720,128,128,7,128,1024,800.0,os,gaussian,2200420.0,42.895222432,accelergy,4106620.0,44.602341855999995,53.582264733527815,96.17257894325036
720p,1280,720,128,128,7,128,1024,800.0,os,sobel,1906200.0,1.707119424,accelergy,4106620.0,44.602341855999995,46.417735266472185,3.827421056749636
720p,1280,720,128,128,7,128,1024,800.0,ws,gaussian,963340.0,9.163937132000001,accelergy,1927810.0,11.801997956000001,49.97069213252343,77.6473370539872
720p,1280,720,128,128,7,128,1024,800.0,ws,sobel,964470.0,2.638060824,accelergy,1927810.0,11.801997956000001,50.02930786747657,22.3526629460128
720p,1280,720,128,128,7,128,4096,50.0,os,gaussian,3103140.0,7.685382432,accelergy,5199460.0,9.383701856,59.6819669734934,81.90139190202336
720p,1280,720,128,128,7,128,4096,50.0,os,sobel,2096320.0,1.698319424,accelergy,5199460.0,9.383701856,40.3180330265066,18.098608097976637
720p,1280,720,128,128,7,128,4096,50.0,ws,gaussian,2095230.0,9.507777132,accelergy,4208910.0,18.927757956,49.78082211308866,50.2319247430258
720p,1280,720,128,128,7,128,4096,50.0,ws,sobel,2113680.0,9.419980824,accelergy,4208910.0,18.927757956,50.21917788691134,49.768075256974186
720p,1280,720,128,128,7,128,4096,200.0,os,gaussian,2411940.0,7.687542432,accelergy,4356160.0,9.386661856,55.36848967898332,81.89857640483858
720p,1280,720,128,128,7,128,4096,200.0,os,sobel,1944220.0,1.699119424,accelergy,4356160.0,9.386661856,44.63151032101668,18.10142359516141
720p,1280,720,128,128,7,128,4096,200.0,ws,gaussian,1232160.0,9.510177132,accelergy,2468930.0,18.931597956,49.90663971842053,50.234413144115685
720p,1280,720,128,128,7,128,4096,200.0,ws,sobel,1236770.0,9.421420824,accelergy,2468930.0,18.931597956,50.09336028157947,49.765586855884315
720p,1280,720,128,128,7,128,4096,800.0,os,gaussian,2239140.0,7.690102432,accelergy,4145340.0,9.397221856,54.01583464806264,81.83378608955553
720p,1280,720,128,128,7,128,4096,800.0,os,sobel,1906200.0,1.707119424,accelergy,4145340.0,9.397221856,45.98416535193736,18.16621391044447
720p,1280,720,128,128,7,128,4096,800.0,ws,gaussian,1016380.0,9.512097132000001,accelergy,2033890.0,18.939277956,49.97222071990127,50.22418042598371
720p,1280,720,128,128,7,128,4096,800.0,ws,sobel,1017510.0,9.427180824,accelergy,2033890.0,18.939277956,50.02777928009873,49.77581957401629
720p,1280,720,128,128,11,8,256,50.0,os,gaussian,15641010.0,52.467312128,accelergy,18398070.0,56.795351552,85.01440640241069,92.37958863581048
720p,1280,720,128,128,11,8,256,50.0,os,sobel,2757060.0,4.328039424,accelergy,18398070.0,56.795351552,14.985593597589311,7.620411364189525
720p,1280,720,128,128,11,8,256,50.0,ws,gaussian,14873150.0,21.119956428000002,accelergy,16804450.0,23.376545252000003,88.50721088759227,90.34678221407871
720p,1280,720,128,128,11,8,256,50.0,ws,sobel,1931300.0,2.256588824,accelergy,16804450.0,23.376545252000003,11.492789112407726,9.653217785921276
720p,1280,720,128,128,11,8,256,200.0,os,gaussian,15574200.0,52.554992127999995,accelergy,18250610.0,56.890711552,85.33522989094611,92.37886237362841
720p,1280,720,128,128,11,8,256,200.0,os,sobel,2676410.0,4.3357194240000005,accelergy,18250610.0,56.890711552,14.66477010905389,7.621137626371589
720p,1280,720,128,128,11,8,256,200.0,ws,gaussian,14793310.0,21.150676428,accelergy,16660480.0,23.410945252,88.79281989474494,90.34524749141897
720p,1280,720,128,128,11,8,256,200.0,ws,sobel,1867170.0,2.260268824,accelergy,16660480.0,23.410945252,11.207180105255071,9.654752508581025
720p,1280,720,128,128,11,8,256,800.0,os,gaussian,15557500.0,52.736112128,accelergy,18213730.0,57.091031552000004,85.41633152572263,92.37197278519406
720p,1280,720,128,128,11,8,256,800.0,os,sobel,2656230.0,4.354919424,accelergy,18213730.0,57.091031552000004,14.583668474277372,7.62802721480593
720p,1280,720,128,128,11,8,256,800.0,ws,gaussian,14773320.0,21.217876427999997,accelergy,16624450.0,23.489345251999996,88.86501508320576,90.32979080672078
720p,1280,720,128,128,11,8,256,800.0,ws,sobel,1851130.0,2.2714688240000003,accelergy,16624450.0,23.489345251999996,11.13498491679424,9.670209193279222
720p,1280,720,128,128,11,8,1024,50.0,os,gaussian,15853590.0,35.192672128000005,accelergy,18705910.0,36.890151552000006,84.75177096436367,95.39855665377995
720p,1280,720,128,128,11,8,1024,50.0,os,sobel,2852320.0,1.697479424,accelergy,18705910.0,36.890151552000006,15.248229035636331,4.601443346220059
720p,1280,720,128,128,11,8,1024,50.0,ws,gaussian,15108780.0,22.287556428,accelergy,17297070.0,25.092625251999998,87.348782192591,88.82114248378048
720p,1280,720,128,128,11,8,1024,50.0,ws,sobel,2188290.0,2.805068824,accelergy,17297070.0,25.092625251999998,12.651217807409001,11.178857516219525
720p,1280,720,128,128,11,8,1024,200.0,os,gaussian,15627360.0,35.214512127999996,accelergy,18327580.0,36.913751551999994,85.26690375925244,95.39673061513052
720p,1280,720,128,128,11,8,1024,200.0,os,sobel,2700220.0,1.699239424,accelergy,18327580.0,36.913751551999994,14.733096240747551,4.603269384869484
720p,1280,720,128,128,11,8,1024,200.0,ws,gaussian,14852210.0,22.299796428,accelergy,16783630.0,25.107265252,88.49223916399491,88.81810186883511
720p,1280,720,128,128,11,8,1024,200.0,ws,sobel,1931420.0,2.8074688240000003,accelergy,16783630.0,25.107265252,11.507760836005083,11.18189813116489
720p,1280,720,128,128,11,8,1024,800.0,os,gaussian,15570820.0,35.307632128,accelergy,18233020.0,37.016791552,85.39901782590049,95.3827456342373
720p,1280,720,128,128,11,8,1024,800.0,os,sobel,2662200.0,1.709159424,accelergy,18233020.0,37.016791552,14.600982174099519,4.6172543657627045
720p,1280,720,128,128,11,8,1024,800.0,ws,gaussian,14788060.0,22.354516428,accelergy,16655250.0,25.172545252,88.78918058870326,88.80514943646351
720p,1280,720,128,128,11,8,1024,800.0,ws,sobel,1867190.0,2.8180288239999998,accelergy,16655250.0,25.172545252,11.210819411296738,11.194850563536491
