resolution,frame_width,frame_height,tile_width,tile_height,gaussian_kernel,array_size,sram_budget_kb,bandwidth_gbps,dataflow,run_name,spec_hash,simulation_hash,tile_class,stage,stage_op,component,action,count
720p,1280,720,128,128,5,32,4096,200.0,os,run_c2ac03c07dfe,,,bottom_edge,gaussian_k5,gaussian,accelerator.ifmap_dram,read,2560000.0
720p,1280,720,128,128,5,32,4096,200.0,os,run_c2ac03c07dfe,,,bottom_edge,gaussian_k5,gaussian,accelerator.filter_dram,read,8000.0
720p,1280,720,128,128,5,32,4096,200.0,os,run_c2ac03c07dfe,,,bottom_edge,gaussian_k5,gaussian,accelerator.ofmap_dram,write,102400.0
720p,1280,720,128,128,5,32,4096,200.0,os,run_c2ac03c07dfe,,,bottom_edge,sobel_3x3,sobel,accelerator.mac_array,mac,1843200.0
720p,1280,720,128,128,5,32,4096,200.0,os,run_c2ac03c07dfe,,,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_sram,read,921600.0
720p,1280,720,128,128,5,32,4096,200.0,os,run_c2ac03c07dfe,,,bottom_edge,sobel_3x3,sobel,accelerator.filter_sram,read,57600.0
720p,1280,720,128,128,5,32,4096,200.0,os,run_c2ac03c07dfe,,,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_sram,write,409600.0
720p,1280,720,128,128,5,32,4096,200.0,os,run_c2ac03c07dfe,,,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_dram,read,922000.0
720p,1280,720,128,128,5,32,4096,200.0,os,run_c2ac03c07dfe,,,bottom_edge,sobel_3x3,sobel,accelerator.filter_dram,read,4000.0
720p,1280,720,128,128,5,32,4096,200.0,os,run_c2ac03c07dfe,,,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_dram,write,204800.0
720p,1280,720,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,,,full,gaussian_k7,gaussian,accelerator.mac_array,mac,40140800.0
720p,1280,720,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,,,full,gaussian_k7,gaussian,accelerator.ifmap_sram,read,40140800.0
720p,1280,720,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,,,full,gaussian_k7,gaussian,accelerator.filter_sram,read,2450.0
720p,1280,720,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,,,full,gaussian_k7,gaussian,accelerator.ofmap_sram,write,1638400.0
720p,1280,720,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,,,full,gaussian_k7,gaussian,accelerator.ifmap_dram,read,47210000.0
720p,1280,720,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,,,full,gaussian_k7,gaussian,accelerator.filter_dram,read,80000.0
720p,1280,720,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,,,full,gaussian_k7,gaussian,accelerator.ofmap_dram,write,1638400.0
720p,1280,720,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,,,full,sobel_3x3,sobel,accelerator.mac_array,mac,14745600.0
720p,1280,720,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,,,full,sobel_3x3,sobel,accelerator.ifmap_sram,read,7372800.0
720p,1280,720,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,,,full,sobel_3x3,sobel,accelerator.filter_sram,read,900.0
720p,1280,720,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,,,full,sobel_3x3,sobel,accelerator.ofmap_sram,write,1638400.0
720p,1280,720,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,,,full,sobel_3x3,sobel,accelerator.ifmap_dram,read,11802500.0
720p,1280,720,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,,,full,sobel_3x3,sobel,accelerator.filter_dram,read,15000.0
720p,1280,720,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,,,full,sobel_3x3,sobel,accelerator.ofmap_dram,write,1638400.0
1080p,1920,1080,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,7d6fd5080926,77f38800b1f1,full,gaussian_k7,gaussian,accelerator.mac_array,mac,96337920.0
1080p,1920,1080,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,7d6fd5080926,77f38800b1f1,full,gaussian_k7,gaussian,accelerator.ifmap_sram,read,96337920.0
1080p,1920,1080,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,7d6fd5080926,77f38800b1f1,full,gaussian_k7,gaussian,accelerator.filter_sram,read,5880.0
1080p,1920,1080,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,7d6fd5080926,77f38800b1f1,full,gaussian_k7,gaussian,accelerator.ofmap_sram,write,3932160.0
1080p,1920,1080,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,7d6fd5080926,77f38800b1f1,full,gaussian_k7,gaussian,accelerator.ifmap_dram,read,113304000.0
1080p,1920,1080,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,7d6fd5080926,77f38800b1f1,full,gaussian_k7,gaussian,accelerator.filter_dram,read,192000.0
1080p,1920,1080,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,7d6fd5080926,77f38800b1f1,full,gaussian_k7,gaussian,accelerator.ofmap_dram,write,3932160.0
1080p,1920,1080,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,7d6fd5080926,77f38800b1f1,full,sobel_3x3,sobel,accelerator.mac_array,mac,35389440.0
1080p,1920,1080,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,7d6fd5080926,77f38800b1f1,full,sobel_3x3,sobel,accelerator.ifmap_sram,read,17694720.0
1080p,1920,1080,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,7d6fd5080926,77f38800b1f1,full,sobel_3x3,sobel,accelerator.filter_sram,read,2160.0
1080p,1920,1080,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,7d6fd5080926,77f38800b1f1,full,sobel_3x3,sobel,accelerator.ofmap_sram,write,3932160.0
1080p,1920,1080,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,7d6fd5080926,77f38800b1f1,full,sobel_3x3,sobel,accelerator.ifmap_dram,read,28326000.0
1080p,1920,1080,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,7d6fd5080926,77f38800b1f1,full,sobel_3x3,sobel,accelerator.filter_dram,read,36000.0
1080p,1920,1080,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,7d6fd5080926,77f38800b1f1,full,sobel_3x3,sobel,accelerator.ofmap_dram,write,3932160.0
hires,2048,2048,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,0c96b9b2597d,77f38800b1f1,full,gaussian_k7,gaussian,accelerator.mac_array,mac,205520896.0
hires,2048,2048,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,0c96b9b2597d,77f38800b1f1,full,gaussian_k7,gaussian,accelerator.ifmap_sram,read,205520896.0
hires,2048,2048,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,0c96b9b2597d,77f38800b1f1,full,gaussian_k7,gaussian,accelerator.filter_sram,read,12544.0
hires,2048,2048,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,0c96b9b2597d,77f38800b1f1,full,gaussian_k7,gaussian,accelerator.ofmap_sram,write,8388608.0
hires,2048,2048,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,0c96b9b2597d,77f38800b1f1,full,gaussian_k7,gaussian,accelerator.ifmap_dram,read,241715200.0
hires,2048,2048,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,0c96b9b2597d,77f38800b1f1,full,gaussian_k7,gaussian,accelerator.filter_dram,read,409600.0
hires,2048,2048,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,0c96b9b2597d,77f38800b1f1,full,gaussian_k7,gaussian,accelerator.ofmap_dram,write,8388608.0
hires,2048,2048,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,0c96b9b2597d,77f38800b1f1,full,sobel_3x3,sobel,accelerator.mac_array,mac,75497472.0
hires,2048,2048,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,0c96b9b2597d,77f38800b1f1,full,sobel_3x3,sobel,accelerator.ifmap_sram,read,37748736.0
hires,2048,2048,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,0c96b9b2597d,77f38800b1f1,full,sobel_3x3,sobel,accelerator.filter_sram,read,4608.0
hires,2048,2048,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,0c96b9b2597d,77f38800b1f1,full,sobel_3x3,sobel,accelerator.ofmap_sram,write,8388608.0
hires,2048,2048,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,0c96b9b2597d,77f38800b1f1,full,sobel_3x3,sobel,accelerator.ifmap_dram,read,60428800.0
hires,2048,2048,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,0c96b9b2597d,77f38800b1f1,full,sobel_3x3,sobel,accelerator.filter_dram,read,76800.0
hires,2048,2048,128,128,7,32,1024,50.0,ws,run_c2d0685cded4,0c96b9b2597d,77f38800b1f1,full,sobel_3x3,sobel,accelerator.ofmap_dram,write,8388608.0
720p,1280,720,128,128,5,16,1024,200.0,os,run_c312daedde6a,,,bottom_edge,gaussian_k5,gaussian,accelerator.mac_array,mac,2560000.0
720p,1280,720,128,128,5,16,1024,200.0,os,run_c312daedde6a,,,bottom_edge,gaussian_k5,gaussian,accelerator.ifmap_sram,read,2560000.0
720p,1280,720,128,128,5,16,1024,200.0,os,run_c312daedde6a,,,bottom_edge,gaussian_k5,gaussian,accelerator.filter_sram,read,160000.0
720p,1280,720,128,128,5,16,1024,200.0,os,run_c312daedde6a,,,bottom_edge,gaussian_k5,gaussian,accelerator.ofmap_sram,write,307200.0
720p,1280,720,128,128,5,16,1024,200.0,os,run_c312daedde6a,,,bottom_edge,gaussian_k5,gaussian,accelerator.ifmap_dram,read,4724000.0
720p,1280,720,128,128,5,16,1024,200.0,os,run_c312daedde6a,,,bottom_edge,gaussian_k5,gaussian,accelerator.filter_dram,read,4000.0
720p,1280,720,128,128,5,16,1024,200.0,os,run_c312daedde6a,,,bottom_edge,gaussian_k5,gaussian,accelerator.ofmap_dram,write,102400.0
720p,1280,720,128,128,5,16,1024,200.0,os,run_c312daedde6a,,,bottom_edge,sobel_3x3,sobel,accelerator.mac_array,mac,1843200.0
720p,1280,720,128,128,5,16,1024,200.0,os,run_c312daedde6a,,,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_sram,read,921600.0
720p,1280,720,128,128,5,16,1024,200.0,os,run_c312daedde6a,,,bottom_edge,sobel_3x3,sobel,accelerator.filter_sram,read,115200.0
720p,1280,720,128,128,5,16,1024,200.0,os,run_c312daedde6a,,,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_sram,write,409600.0
720p,1280,720,128,128,5,16,1024,200.0,os,run_c312daedde6a,,,bottom_edge,sobel_3x3,sobel,accelerator.ifmap_dram,read,922000.0
720p,1280,720,128,128,5,16,1024,200.0,os,run_c312daedde6a,,,bottom_edge,sobel_3x3,sobel,accelerator.filter_dram,read,2000.0
720p,1280,720,128,128,5,16,1024,200.0,os,run_c312daedde6a,,,bottom_edge,sobel_3x3,sobel,accelerator.ofmap_dram,write,204800.0
720p,1280,720,128,128,11,64,1024,800.0,os,run_c3b23af0876c,,,full,gaussian_k11,gaussian,accelerator.mac_array,mac,99123200.0
720p,1280,720,128,128,11,64,1024,800.0,os,run_c3b23af0876c,,,full,gaussian_k11,gaussian,accelerator.ifmap_sram,read,99123200.0
720p,1280,720,128,128,11,64,1024,800.0,os,run_c3b23af0876c,,,full,gaussian_k11,gaussian,accelerator.filter_sram,read,1548800.0
720p,1280,720,128,128,11,64,1024,800.0,os,run_c3b23af0876c,,,full,gaussian_k11,gaussian,accelerator.ofmap_sram,write,2457600.0
720p,1280,720,128,128,11,64,1024,800.0,os,run_c3b23af0876c,,,full,gaussian_k11,gaussian,accelerator.ifmap_dram,read,698560000.0
720p,1280,720,128,128,11,64,1024,800.0,os,run_c3b23af0876c,,,full,gaussian_k11,gaussian,accelerator.filter_dram,read,400000.0
720p,1280,720,128,128,11,64,1024,800.0,os,run_c3b23af0876c,,,full,gaussian_k11,gaussian,accelerator.ofmap_dram,write,819200.0
720p,1280,720,128,128,11,64,1024,800.0,os,run_c3b23af0876c,,,full,sobel_3x3,sobel,accelerator.mac_array,mac,14745600.0
720p,1280,720,128,128,11,64,1024,800.0,os,run_c3b23af0876c,,,full,sobel_3x3,sobel,accelerator.ifmap_sram,read,7372800.0
720p,1280,720,128,128,11,64,1024,800.0,os,run_c3b23af0876c,,,full,sobel_3x3,sobel,accelerator.filter_sram,read,230400.0
720p,1280,720,128,128,11,64,1024,800.0,os,run_c3b23af0876c,,,full,sobel_3x3,sobel,accelerator.ofmap_sram,write,3276800.0
720p,1280,720,128,128,11,64,1024,800.0,os,run_c3b23af0876c,,,full,sobel_3x3,sobel,accelerator.ifmap_dram,read,7400000.0
720p,1280,720,128,128,11,64,1024,800.0,os,run_c3b23af0876c,,,full,sobel_3x3,sobel,accelerator.filter_dram,read,40000.0
720p,1280,720,128,128,11,64,1024,800.0,os,run_c3b23af0876c,,,full,sobel_3x3,sobel,accelerator.ofmap_dram,write,1638400.0
1080p,1920,1080,128,128,11,64,1024,800.0,os,run_c3b23af0876c,d8d4c3949053,1aba556718c8,full,gaussian_k11,gaussian,accelerator.mac_array,mac,237895680.0
1080p,1920,1080,128,128,11,64,1024,800.0,os,run_c3b23af0876c,d8d4c3949053,1aba556718c8,full,gaussian_k11,gaussian,accelerator.ifmap_sram,read,237895680.0
1080p,1920,1080,128,128,11,64,1024,800.0,os,run_c3b23af0876c,d8d4c3949053,1aba556718c8,full,gaussian_k11,gaussian,accelerator.filter_sram,read,3717120.0
1080p,1920,1080,128,128,11,64,1024,800.0,os,run_c3b23af0876c,d8d4c3949053,1aba556718c8,full,gaussian_k11,gaussian,accelerator.ofmap_sram,write,5898240.0
1080p,1920,1080,128,128,11,64,1024,800.0,os,run_c3b23af0876c,d8d4c3949053,1aba556718c8,full,gaussian_k11,gaussian,accelerator.ifmap_dram,read,1676544000.0
1080p,1920,1080,128,128,11,64,1024,800.0,os,run_c3b23af0876c,d8d4c3949053,1aba556718c8,full,gaussian_k11,gaussian,accelerator.filter_dram,read,960000.0
1080p,1920,1080,128,128,11,64,1024,800.0,os,run_c3b23af0876c,d8d4c3949053,1aba556718c8,full,gaussian_k11,gaussian,accelerator.ofmap_dram,write,1966080.0
1080p,1920,1080,128,128,11,64,1024,800.0,os,run_c3b23af0876c,d8d4c3949053,1aba556718c8,full,sobel_3x3,sobel,accelerator.mac_array,mac,35389440.0
1080p,1920,1080,128,128,11,64,1024,800.0,os,run_c3b23af0876c,d8d4c3949053,1aba556718c8,full,sobel_3x3,sobel,accelerator.ifmap_sram,read,17694720.0
1080p,1920,1080,128,128,11,64,1024,800.0,os,run_c3b23af0876c,d8d4c3949053,1aba556718c8,full,sobel_3x3,sobel,accelerator.filter_sram,read,552960.0
1080p,1920,1080,128,128,11,64,1024,800.0,os,run_c3b23af0876c,d8d4c3949053,1aba556718c8,full,sobel_3x3,sobel,accelerator.ofmap_sram,write,7864320.0
1080p,1920,1080,128,128,11,64,1024,800.0,os,run_c3b23af0876c,d8d4c3949053,1aba556718c8,full,sobel_3x3,sobel,accelerator.ifmap_dram,read,17760000.0
1080p,1920,1080,128,128,11,64,1024,800.0,os,run_c3b23af0876c,d8d4c3949053,1aba556718c8,full,sobel_3x3,sobel,accelerator.filter_dram,read,96000.0
1080p,1920,1080,128,128,11,64,1024,800.0,os,run_c3b23af0876c,d8d4c3949053,1aba556718c8,full,sobel_3x3,sobel,accelerator.ofmap_dram,write,3932160.0
hires,2048,2048,128,128,11,64,1024,800.0,os,run_c3b23af0876c,e2999a9153c4,1aba556718c8,full,gaussian_k11,gaussian,accelerator.mac_array,mac,507510784.0
hires,2048,2048,128,128,11,64,1024,800.0,os,run_c3b23af0876c,e2999a9153c4,1aba556718c8,full,gaussian_k11,gaussian,accelerator.ifmap_sram,read,507510784.0
hires,2048,2048,128,128,11,64,1024,800.0,os,run_c3b23af0876c,e2999a9153c4,1aba556718c8,full,gaussian_k11,gaussian,accelerator.filter_sram,read,7929856.0
hires,2048,2048,128,128,11,64,1024,800.0,os,run_c3b23af0876c,e2999a9153c4,1aba556718c8,full,gaussian_k11,gaussian,accelerator.ofmap_sram,write,12582912.0
hires,2048,2048,128,128,11,64,1024,800.0,os,run_c3b23af0876c,e2999a9153c4,1aba556718c8,full,gaussian_k11,gaussian,accelerator.ifmap_dram,read,3576627200.0
hires,2048,2048,128,128,11,64,1024,800.0,os,run_c3b23af0876c,e2999a9153c4,1aba556718c8,full,gaussian_k11,gaussian,accelerator.filter_dram,read,2048000.0
hires,2048,2048,128,128,11,64,1024,800.0,os,run_c3b23af0876c,e2999a9153c4,1aba556718c8,full,gaussian_k11,gaussian,accelerator.ofmap_dram,write,4194304.0
hires,2048,2048,128,128,11,64,1024,800.0,os,run_c3b23af0876c,e2999a9153c4,1aba556718c8,full,sobel_3x3,sobel,accelerator.mac_array,mac,75497472.0
hires,2048,2048,128,128,11,64,1024,800.0,os,run_c3b23af0876c,e2999a9153c4,1aba556718c8,full,sobel_3x3,sobel,accelerator.ifmap_sram,read,37748736.0
hires,2048,2048,128,128,11,64,1024,800.0,os,run_c3b23af0876c,e2999a9153c4,1aba556718c8,full,sobel_3x3,sobel,accelerator.filter_sram,read,1179648.0
hires,2048,2048,128,128,11,64,1024,800.0,os,run_c3b23af0876c,e2999a9153c4,1aba556718c8,full,sobel_3x3,sobel,accelerator.ofmap_sram,write,16777216.0
hires,2048,2048,128,128,11,64,1024,800.0,os,run_c3b23af0876c,e2999a9153c4,1aba556718c8,full,sobel_3x3,sobel,accelerator.ifmap_dram,read,37888000.0
hires,2048,2048,128,128,11,64,1024,800.0,os,run_c3b23af0876c,e2999a9153c4,1aba556718c8,full,sobel_3x3,sobel,accelerator.filter_dram,read,204800.0
hires,2048,2048,128,128,11,64,1024,800.0,os,run_c3b23af0876c,e2999a9153c4,1aba556718c8,full,sobel_3x3,sobel,accelerator.ofmap_dram,write,8388608.0
720p,1280,720,128,128,5,128,4096,800.0,os,run_c40c521f518e,,,full,gaussian_k5,gaussian,accelerator.mac_array,mac,20480000.0
720p,1280,720,128,128,5,128,4096,800.0,os,run_c40c521f518e,,,full,gaussian_k5,gaussian,accelerator.ifmap_sram,read,20480000.0
720p,1280,720,128,128,5,128,4096,800.0,os,run_c40c521f518e,,,full,gaussian_k5,gaussian,accelerator.filter_sram,read,160000.0
720p,1280,720,128,128,5,128,4096,800.0,os,run_c40c521f518e,,,full,gaussian_k5,gaussian,accelerator.ofmap_sram,write,2457600.0
720p,1280,720,128,128,5,128,4096,800.0,os,run_c40c521f518e,,,full,gaussian_k5,gaussian,accelerator.ifmap_dram,read,20480000.0
720p,1280,720,128,128,5,128,4096,800.0,os,run_c40c521f518e,,,full,gaussian_k5,gaussian,accelerator.filter_dram,read,160000.0
720p,1280,720,128,128,5,128,4096,800.0,os,run_c40c521f518e,,,full,gaussian_k5,gaussian,accelerator.ofmap_dram,write,819200.0
720p,1280,720,128,128,5,128,4096,800.0,os,run_c40c521f518e,,,full,sobel_3x3,sobel,accelerator.mac_array,mac,14745600.0
720p,1280,720,128,128,5,128,4096,800.0,os,run_c40c521f518e,,,full,sobel_3x3,sobel,accelerator.ifmap_sram,read,7372800.0
720p,1280,720,128,128,5,128,4096,800.0,os,run_c40c521f518e,,,full,sobel_3x3,sobel,accelerator.filter_sram,read,115200.0
720p,1280,720,128,128,5,128,4096,800.0,os,run_c40c521f518e,,,full,sobel_3x3,sobel,accelerator.ofmap_sram,write,3276800.0
720p,1280,720,128,128,5,128,4096,800.0,os,run_c40c521f518e,,,full,sobel_3x3,sobel,accelerator.ifmap_dram,read,7400000.0
720p,1280,720,128,128,5,128,4096,800.0,os,run_c40c521f518e,,,full,sobel_3x3,sobel,accelerator.filter_dram,read,80000.0
720p,1280,720,128,128,5,128,4096,800.0,os,run_c40c521f518e,,,full,sobel_3x3,sobel,accelerator.ofmap_dram,write,1638400.0
1080p,1920,1080,128,128,5,128,4096,800.0,os,run_c40c521f518e,08532f4332a8,0caee14a06fe,full,gaussian_k5,gaussian,accelerator.mac_array,mac,49152000.0
1080p,1920,1080,128,128,5,128,4096,800.0,os,run_c40c521f518e,08532f4332a8,0caee14a06fe,full,gaussian_k5,gaussian,accelerator.ifmap_sram,read,49152000.0
1080p,1920,1080,128,128,5,128,4096,800.0,os,run_c40c521f518e,08532f4332a8,0caee14a06fe,full,gaussian_k5,gaussian,accelerator.filter_sram,read,384000.0
1080p,1920,1080,128,128,5,128,4096,800.0,os,run_c40c521f518e,08532f4332a8,0caee14a06fe,full,gaussian_k5,gaussian,accelerator.ofmap_sram,write,5898240.0
1080p,1920,1080,128,128,5,128,4096,800.0,os,run_c40c521f518e,08532f4332a8,0caee14a06fe,full,gaussian_k5,gaussian,accelerator.ifmap_dram,read,49152000.0
1080p,1920,1080,128,128,5,128,4096,800.0,os,run_c40c521f518e,08532f4332a8,0caee14a06fe,full,gaussian_k5,gaussian,accelerator.filter_dram,read,384000.0
1080p,1920,1080,128,128,5,128,4096,800.0,os,run_c40c521f518e,08532f4332a8,0caee14a06fe,full,gaussian_k5,gaussian,accelerator.ofmap_dram,write,1966080.0
1080p,1920,1080,128,128,5,128,4096,800.0,os,run_c40c521f518e,08532f4332a8,0caee14a06fe,full,sobel_3x3,sobel,accelerator.mac_array,mac,35389440.0
1080p,1920,1080,128,128,5,128,4096,800.0,os,run_c40c521f518e,08532f4332a8,0caee14a06fe,full,sobel_3x3,sobel,accelerator.ifmap_sram,read,17694720.0
1080p,1920,1080,128,128,5,128,4096,800.0,os,run_c40c521f518e,08532f4332a8,0caee14a06fe,full,sobel_3x3,sobel,accelerator.filter_sram,read,276480.0
1080p,1920,1080,128,128,5,128,4096,800.0,os,run_c40c521f518e,08532f4332a8,0caee14a06fe,full,sobel_3x3,sobel,accelerator.ofmap_sram,write,7864320.0
1080p,1920,1080,128,128,5,128,4096,800.0,os,run_c40c521f518e,08532f4332a8,0caee14a06fe,full,sobel_3x3,sobel,accelerator.ifmap_dram,read,17760000.0
1080p,1920,1080,128,128,5,128,4096,800.0,os,run_c40c521f518e,08532f4332a8,0caee14a06fe,full,sobel_3x3,sobel,accelerator.filter_dram,read,192000.0
1080p,1920,1080,128,128,5,128,4096,800.0,os,run_c40c521f518e,08532f4332a8,0caee14a06fe,full,sobel_3x3,sobel,accelerator.ofmap_dram,write,3932160.0
hires,2048,2048,128,128,5,128,4096,800.0,os,run_c40c521f518e,c4e5543afe1e,0caee14a06fe,full,gaussian_k5,gaussian,accelerator.mac_array,mac,104857600.0
hires,2048,2048,128,128,5,128,4096,800.0,os,run_c40c521f518e,c4e5543afe1e,0caee14a06fe,full,gaussian_k5,gaussian,accelerator.ifmap_sram,read,104857600.0
hires,2048,2048,128,128,5,128,4096,800.0,os,run_c40c521f518e,c4e5543afe1e,0caee14a06fe,full,gaussian_k5,gaussian,accelerator.filter_sram,read,819200.0
hires,2048,2048,128,128,5,128,4096,800.0,os,run_c40c521f518e,c4e5543afe1e,0caee14a06fe,full,gaussian_k5,gaussian,accelerator.ofmap_sram,write,12582912.0
hires,2048,2048,128,128,5,128,4096,800.0,os,run_c40c521f518e,c4e5543afe1e,0caee14a06fe,full,gaussian_k5,gaussian,accelerator.ifmap_dram,read,104857600.0
hires,2048,2048,128,128,5,128,4096,800.0,os,run_c40c521f518e,c4e5543afe1e,0caee14a06fe,full,gaussian_k5,gaussian,accelerator.filter_dram,read,819200.0
hires,2048,2048,128,128,5,128,4096,800.0,os,run_c40c521f518e,c4e5543afe1e,0caee14a06fe,full,gaussian_k5,gaussian,accelerator.ofmap_dram,write,4194304.0
hires,2048,2048,128,128,5,128,4096,800.0,os,run_c40c521f518e,c4e5543afe1e,0caee14a06fe,full,sobel_3x3,sobel,accelerator.mac_array,mac,75497472.0
hires,2048,2048,128,128,5,128,4096,800.0,os,run_c40c521f518e,c4e5543afe1e,0caee14a06fe,full,sobel_3x3,sobel,accelerator.ifmap_sram,read,37748736.0
hires,2048,2048,128,128,5,128,4096,800.0,os,run_c40c521f518e,c4e5543afe1e,0caee14a06fe,full,sobel_3x3,sobel,accelerator.filter_sram,read,589824.0
hires,2048,2048,128,128,5,128,4096,800.0,os,run_c40c521f518e,c4e5543afe1e,0caee14a06fe,full,sobel_3x3,sobel,accelerator.ofmap_sram,write,16777216.0
hires,2048,2048,128,128,5,128,4096,800.0,os,run_c40c521f518e,c4e5543afe1e,0caee14a06fe,full,sobel_3x3,sobel,accelerator.ifmap_dram,read,37888000.0
hires,2048,2048,128,128,5,128,4096,800.0,os,run_c40c521f518e,c4e5543afe1e,0caee14a06fe,full,sobel_3x3,sobel,accelerator.filter_dram,read,409600.0
hires,2048,2048,128,128,5,128,4096,800.0,os,run_c40c521f518e,c4e5543afe1e,0caee14a06fe,full,sobel_3x3,sobel,accelerator.ofmap_dram,write,8388608.0
720p,1280,720,128,128,7,8,1024,200.0,os,run_c4397314463c,,,full,gaussian_k7,gaussian,accelerator.mac_array,mac,40140800.0
720p,1280,720,128,128,7,8,1024,200.0,os,run_c4397314463c,,,full,gaussian_k7,gaussian,accelerator.ifmap_sram,read,40140800.0
720p,1280,720,128,128,7,8,1024,200.0,os,run_c4397314463c,,,full,gaussian_k7,gaussian,accelerator.filter_sram,read,5017600.0
720p,1280,720,128,128,7,8,1024,200.0,os,run_c4397314463c,,,full,gaussian_k7,gaussian,accelerator.ofmap_sram,write,2457600.0
720p,1280,720,128,128,7,8,1024,200.0,os,run_c4397314463c,,,full,gaussian_k7,gaussian,accelerator.ifmap_dram,read,47240000.0
720p,1280,720,128,128,7,8,1024,200.0,os,run_c4397314463c,,,full,gaussian_k7,gaussian,accelerator.filter_dram,read,20000.0
720p,1280,720,128,128,7,8,1024,200.0,os,run_c4397314463c,,,full,gaussian_k7,gaussian,accelerator.ofmap_dram,write,819200.0
720p,1280,720,128,128,7,8,1024,200.0,os,run_c4397314463c,,,full,sobel_3x3,sobel,accelerator.mac_array,mac,14745600.0
720p,1280,720,128,128,7,8,1024,200.0,os,run_c4397314463c,,,full,sobel_3x3,sobel,accelerator.ifmap_sram,read,7372800.0
720p,1280,720,128,128,7,8,1024,200.0,os,run_c4397314463c,,,full,sobel_3x3,sobel,accelerator.filter_sram,read,1843200.0
720p,1280,720,128,128,7,8,1024,200.0,os,run_c4397314463c,,,full,sobel_3x3,sobel,accelerator.ofmap_sram,write,3276800.0
720p,1280,720,128,128,7,8,1024,200.0,os,run_c4397314463c,,,full,sobel_3x3,sobel,accelerator.ifmap_dram,read,7380000.0
720p,1280,720,128,128,7,8,1024,200.0,os,run_c4397314463c,,,full,sobel_3x3,sobel,accelerator.filter_dram,read,10000.0
720p,1280,720,128,128,7,8,1024,200.0,os,run_c4397314463c,,,full,sobel_3x3,sobel,accelerator.ofmap_dram,write,1638400.0
1080p,1920,1080,128,128,7,8,1024,200.0,os,run_c4397314463c,2faf0389a3c9,b15c56167a4a,full,gaussian_k7,gaussian,accelerator.mac_array,mac,96337920.0
1080p,1920,1080,128,128,7,8,1024,200.0,os,run_c4397314463c,2faf0389a3c9,b15c56167a4a,full,gaussian_k7,gaussian,accelerator.ifmap_sram,read,96337920.0
1080p,1920,1080,128,128,7,8,1024,200.0,os,run_c4397314463c,2faf0389a3c9,b15c56167a4a,full,gaussian_k7,gaussian,accelerator.filter_sram,read,12042240.0
1080p,1920,1080,128,128,7,8,1024,200.0,os,run_c4397314463c,2faf0389a3c9,b15c56167a4a,full,gaussian_k7,gaussian,accelerator.ofmap_sram,write,5898240.0
1080p,1920,1080,128,128,7,8,1024,200.0,os,run_c4397314463c,2faf0389a3c9,b15c56167a4a,full,gaussian_k7,gaussian,accelerator.ifmap_dram,read,113376000.0
