resolution,frame_width,frame_height,tile_width,tile_height,gaussian_kernel,array_size,sram_budget_kb,bandwidth_gbps,dataflow,total_cycles,total_stall_cycles,total_macs,total_sram_accesses,total_sram_ifmap_reads,total_sram_filter_reads,total_sram_ofmap_writes,total_dram_accesses,total_dram_ifmap_reads,total_dram_filter_reads,total_dram_ofmap_writes,energy_mac_pj,energy_sram_ifmap_pj,energy_sram_filter_pj,energy_sram_ofmap_pj,energy_sram_pj,energy_dram_ifmap_pj,energy_dram_filter_pj,energy_dram_ofmap_pj,energy_dram_pj,energy_total_pj,analytical_lower_bound_ms,energy_backend,energy_model,sram_read_pj_per_byte,sram_write_pj_per_byte,dram_read_pj_per_byte,dram_write_pj_per_byte,latency_ms,num_pes,cycles_x_pes,stall_pct,energy_total_mj,edp_mj_ms,average_power_w_at_30fps
720p,1280,720,128,128,5,16,1024,50.0,ws,3398720.0,0.0,39628800,35023380.0,31334400.0,2580.0,3686400.0,45486400.0,41767000.0,33000.0,3686400.0,39628800.0,250675200.0,20640.0,25804800.0,276500640.0,41767000.0,33000.0,3686400.0,45486400.0,361615840.0,0.1548,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,3.39872,256,870072320.0,0.0,0.36161584,1.2290309877248,0.0108484752
720p,1280,720,128,128,5,16,1024,200.0,is,8309790.0,0.0,39628800,37497600.0,31334400.0,2476800.0,3686400.0,40356400.0,36646000.0,24000.0,3686400.0,39628800.0,250675200.0,19814400.0,25804800.0,296294400.0,36646000.0,24000.0,3686400.0,40356400.0,376279600.0,0.1548,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,8.30979,256,2127306240.0,0.0,0.3762796,3.126804457284,0.011288388
720p,1280,720,128,128,5,16,1024,200.0,os,5540380.0,0.0,39628800,40262400.0,31334400.0,2476800.0,6451200.0,39446800.0,36646000.0,36000.0,2764800.0,39628800.0,250675200.0,19814400.0,45158400.0,315648000.0,36646000.0,36000.0,2764800.0,39446800.0,394723600.0,0.1548,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,5.54038,256,1418337280.0,0.0,0.3947236,2.186918738968,0.011841708
720p,1280,720,128,128,5,16,1024,200.0,ws,2929410.0,0.0,39628800,35023380.0,31334400.0,2580.0,3686400.0,45516400.0,41794000.0,36000.0,3686400.0,39628800.0,250675200.0,20640.0,25804800.0,276500640.0,41794000.0,36000.0,3686400.0,45516400.0,361645840.0,0.1548,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,2.92941,256,749928960.0,0.0,0.36164584,1.0594089401544,0.0108493752
720p,1280,720,128,128,5,16,1024,800.0,is,8211750.0,0.0,39628800,37497600.0,31334400.0,2476800.0,3686400.0,40526400.0,36744000.0,96000.0,3686400.0,39628800.0,250675200.0,19814400.0,25804800.0,296294400.0,36744000.0,96000.0,3686400.0,40526400.0,376449600.0,0.1548,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,8.21175,256,2102208000.0,0.0,0.3764496,3.0913100028000002,0.011293488
720p,1280,720,128,128,5,16,1024,800.0,os,5445820.0,0.0,39628800,40262400.0,31334400.0,2476800.0,6451200.0,39604800.0,36744000.0,96000.0,2764800.0,39628800.0,250675200.0,19814400.0,45158400.0,315648000.0,36744000.0,96000.0,2764800.0,39604800.0,394881600.0,0.1548,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,5.445819999999999,256,1394129920.0,0.0,0.3948816,2.150454114912,0.011846448
720p,1280,720,128,128,5,16,1024,800.0,ws,2812070.0,0.0,39628800,35023380.0,31334400.0,2580.0,3686400.0,45678400.0,41896000.0,96000.0,3686400.0,39628800.0,250675200.0,20640.0,25804800.0,276500640.0,41896000.0,96000.0,3686400.0,45678400.0,361807840.0,0.1548,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,2.81207,256,719889920.0,0.0,0.36180784,1.0174289726288,0.0108542352
720p,1280,720,128,128,5,16,4096,50.0,is,8879500.0,0.0,39628800,37497600.0,31334400.0,2476800.0,3686400.0,35029400.0,31337000.0,6000.0,3686400.0,39628800.0,250675200.0,19814400.0,25804800.0,296294400.0,31337000.0,6000.0,3686400.0,35029400.0,370952600.0,0.1548,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,8.8795,256,2273152000.0,0.0,0.3709526,3.2938736117,0.011128578
720p,1280,720,128,128,5,16,4096,50.0,os,6096250.0,0.0,39628800,40262400.0,31334400.0,2476800.0,6451200.0,34134800.0,31337000.0,33000.0,2764800.0,39628800.0,250675200.0,19814400.0,45158400.0,315648000.0,31337000.0,33000.0,2764800.0,34134800.0,389411600.0,0.1548,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,6.09625,256,1560640000.0,0.0,0.3894116,2.3739504665,0.011682348
720p,1280,720,128,128,5,16,4096,50.0,ws,3731400.0,0.0,39628800,35023380.0,31334400.0,2580.0,3686400.0,47957400.0,44238000.0,33000.0,3686400.0,39628800.0,250675200.0,20640.0,25804800.0,276500640.0,44238000.0,33000.0,3686400.0,47957400.0,364086840.0,0.1548,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,3.7314000000000003,256,955238400.0,0.0,0.36408684,1.358553634776,0.0109226052
720p,1280,720,128,128,5,16,4096,200.0,is,8354130.0,0.0,39628800,37497600.0,31334400.0,2476800.0,3686400.0,35052400.0,31342000.0,24000.0,3686400.0,39628800.0,250675200.0,19814400.0,25804800.0,296294400.0,31342000.0,24000.0,3686400.0,35052400.0,370975600.0,0.1548,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,8.35413,256,2138657280.0,0.0,0.3709756,3.099178389228,0.011129268
720p,1280,720,128,128,5,16,4096,200.0,os,5584720.0,0.0,39628800,40262400.0,31334400.0,2476800.0,6451200.0,34142800.0,31342000.0,36000.0,2764800.0,39628800.0,250675200.0,19814400.0,45158400.0,315648000.0,31342000.0,36000.0,2764800.0,34142800.0,389419600.0,0.1548,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,5.58472,256,1429688320.0,0.0,0.3894196,2.174799428512,0.011682588
720p,1280,720,128,128,5,16,4096,200.0,ws,3012540.0,0.0,39628800,35023380.0,31334400.0,2580.0,3686400.0,47970400.0,44248000.0,36000.0,3686400.0,39628800.0,250675200.0,20640.0,25804800.0,276500640.0,44248000.0,36000.0,3686400.0,47970400.0,364099840.0,0.1548,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,3.01254,256,771210240.0,0.0,0.36409984,1.0968653319936,0.0109229952
720p,1280,720,128,128,5,16,4096,800.0,is,8222790.0,0.0,39628800,37497600.0,31334400.0,2476800.0,3686400.0,35150400.0,31368000.0,96000.0,3686400.0,39628800.0,250675200.0,19814400.0,25804800.0,296294400.0,31368000.0,96000.0,3686400.0,35150400.0,371073600.0,0.1548,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,8.22279,256,2105034240.0,0.0,0.3710736,3.051260287344,0.011132208
720p,1280,720,128,128,5,16,4096,800.0,os,5456860.0,0.0,39628800,40262400.0,31334400.0,2476800.0,6451200.0,34228800.0,31368000.0,96000.0,2764800.0,39628800.0,250675200.0,19814400.0,45158400.0,315648000.0,31368000.0,96000.0,2764800.0,34228800.0,389505600.0,0.1548,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,5.45686,256,1396956160.0,0.0,0.3895056,2.125477528416,0.011685168
720p,1280,720,128,128,5,16,4096,800.0,ws,2832810.0,0.0,39628800,35023380.0,31334400.0,2580.0,3686400.0,48062400.0,44280000.0,96000.0,3686400.0,39628800.0,250675200.0,20640.0,25804800.0,276500640.0,44280000.0,96000.0,3686400.0,48062400.0,364191840.0,0.1548,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,2.83281,256,725199360.0,0.0,0.36419184,1.0316862862704,0.0109257552
720p,1280,720,128,128,5,32,256,50.0,is,64856980.0,59159710.0,39628800,35337600.0,31334400.0,1238400.0,2764800.0,3135075800.0,3132302000.0,9000.0,2764800.0,39628800.0,250675200.0,9907200.0,19353600.0,279936000.0,3132302000.0,9000.0,2764800.0,3135075800.0,3454640600.0,0.0387,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,64.85698,1024,66413547520.0,91.21564093795301,3.4546406,224.05755630138796,0.103639218
720p,1280,720,128,128,5,32,256,50.0,os,64155710.0,59408840.0,39628800,39024000.0,31334400.0,1238400.0,6451200.0,3135132800.0,3132302000.0,66000.0,2764800.0,39628800.0,250675200.0,9907200.0,45158400.0,305740800.0,3132302000.0,66000.0,2764800.0,3135132800.0,3480502400.0,0.0387,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,64.15571,1024,65695447040.0,92.60101711913093,3.4805024,223.29410262870402,0.104415072
720p,1280,720,128,128,5,32,256,50.0,ws,2050950.0,0.0,39628800,34101780.0,31334400.0,2580.0,2764800.0,36403800.0,33573000.0,66000.0,2764800.0,39628800.0,250675200.0,20640.0,19353600.0,270049440.0,33573000.0,66000.0,2764800.0,36403800.0,346082040.0,0.0387,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,2.0509500000000003,1024,2100172800.0,0.0,0.34608204,0.7097969599380001,0.0103824612
720p,1280,720,128,128,5,32,256,200.0,is,18568310.0,13018500.0,39628800,35337600.0,31334400.0,1238400.0,2764800.0,3140408800.0,3137620000.0,24000.0,2764800.0,39628800.0,250675200.0,9907200.0,19353600.0,279936000.0,3137620000.0,24000.0,2764800.0,3140408800.0,3459973600.0,0.0387,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,18.56831,1024,19013949440.0,70.11138870473404,3.4599736,64.245862396616,0.103799208
720p,1280,720,128,128,5,32,256,200.0,os,17823410.0,13224000.0,39628800,39024000.0,31334400.0,1238400.0,6451200.0,3140456800.0,3137620000.0,72000.0,2764800.0,39628800.0,250675200.0,9907200.0,45158400.0,305740800.0,3137620000.0,72000.0,2764800.0,3140456800.0,3485826400.0,0.0387,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,17.823410000000003,1024,18251171840.0,74.19455648498239,3.4858264,62.12931311602401,0.104574792
720p,1280,720,128,128,5,32,256,200.0,ws,1903490.0,0.0,39628800,34101780.0,31334400.0,2580.0,2764800.0,36466800.0,33630000.0,72000.0,2764800.0,39628800.0,250675200.0,20640.0,19353600.0,270049440.0,33630000.0,72000.0,2764800.0,36466800.0,346145040.0,0.0387,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,1.9034900000000001,1024,1949173760.0,0.0,0.34614504,0.6588836221896001,0.0103843512
720p,1280,720,128,128,5,32,256,800.0,is,7009130.0,1496200.0,39628800,35337600.0,31334400.0,1238400.0,2764800.0,3151116800.0,3148256000.0,96000.0,2764800.0,39628800.0,250675200.0,9907200.0,19353600.0,279936000.0,3148256000.0,96000.0,2764800.0,3151116800.0,3470681600.0,0.0387,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,7.00913,1024,7177349120.0,21.346443852518075,3.4706816,24.326458523007997,0.104120448
720p,1280,720,128,128,5,32,256,800.0,os,6263280.0,1700750.0,39628800,39024000.0,31334400.0,1238400.0,6451200.0,3151116800.0,3148256000.0,96000.0,2764800.0,39628800.0,250675200.0,9907200.0,45158400.0,305740800.0,3148256000.0,96000.0,2764800.0,3151116800.0,3496486400.0,0.0387,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,6.263280000000001,1024,6413598720.0,27.15430253796733,3.4964864,21.899473339392003,0.104894592
720p,1280,720,128,128,5,32,256,800.0,ws,1866610.0,0.0,39628800,34101780.0,31334400.0,2580.0,2764800.0,36604800.0,33744000.0,96000.0,2764800.0,39628800.0,250675200.0,20640.0,19353600.0,270049440.0,33744000.0,96000.0,2764800.0,36604800.0,346283040.0,0.0387,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,1.86661,1024,1911408640.0,0.0,0.34628304,0.6463753852944,0.0103884912
720p,1280,720,128,128,5,32,1024,50.0,is,6005110.0,0.0,39628800,35337600.0,31334400.0,1238400.0,2764800.0,39396800.0,36623000.0,9000.0,2764800.0,39628800.0,250675200.0,9907200.0,19353600.0,279936000.0,36623000.0,9000.0,2764800.0,39396800.0,358961600.0,0.0387,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,6.00511,1024,6149232640.0,0.0,0.3589616,2.155603893776,0.010768848
720p,1280,720,128,128,5,32,1024,50.0,os,5054710.0,0.0,39628800,39024000.0,31334400.0,1238400.0,6451200.0,39453800.0,36623000.0,66000.0,2764800.0,39628800.0,250675200.0,9907200.0,45158400.0,305740800.0,36623000.0,66000.0,2764800.0,39453800.0,384823400.0,0.0387,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,5.054709999999999,1024,5176023040.0,0.0,0.3848234,1.9451706882139996,0.011544702
720p,1280,720,128,128,5,32,1024,50.0,ws,2476110.0,0.0,39628800,34101780.0,31334400.0,2580.0,2764800.0,45319800.0,42489000.0,66000.0,2764800.0,39628800.0,250675200.0,20640.0,19353600.0,270049440.0,42489000.0,66000.0,2764800.0,45319800.0,354998040.0,0.0387,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,2.4761100000000003,1024,2535536640.0,0.0,0.35499804,0.8790141968244001,0.0106499412
720p,1280,720,128,128,5,32,1024,200.0,is,5626780.0,0.0,39628800,35337600.0,31334400.0,1238400.0,2764800.0,39434800.0,36646000.0,24000.0,2764800.0,39628800.0,250675200.0,9907200.0,19353600.0,279936000.0,36646000.0,24000.0,2764800.0,39434800.0,358999600.0,0.0387,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,5.626779999999999,1024,5761822720.0,0.0,0.3589996,2.0200117692879997,0.010769988
720p,1280,720,128,128,5,32,1024,200.0,os,4676380.0,0.0,39628800,39024000.0,31334400.0,1238400.0,6451200.0,39482800.0,36646000.0,72000.0,2764800.0,39628800.0,250675200.0,9907200.0,45158400.0,305740800.0,36646000.0,72000.0,2764800.0,39482800.0,384852400.0,0.0387,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,4.67638,1024,4788613120.0,0.0,0.3848524,1.799716066312,0.011545572
720p,1280,720,128,128,5,32,1024,200.0,ws,2009810.0,0.0,39628800,34101780.0,31334400.0,2580.0,2764800.0,45352800.0,42516000.0,72000.0,2764800.0,39628800.0,250675200.0,20640.0,19353600.0,270049440.0,42516000.0,72000.0,2764800.0,45352800.0,355031040.0,0.0387,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,2.00981,1024,2058045440.0,0.0,0.35503104,0.7135449345024,0.0106509312
720p,1280,720,128,128,5,32,1024,800.0,is,5532220.0,0.0,39628800,35337600.0,31334400.0,1238400.0,2764800.0,39604800.0,36744000.0,96000.0,2764800.0,39628800.0,250675200.0,9907200.0,19353600.0,279936000.0,36744000.0,96000.0,2764800.0,39604800.0,359169600.0,0.0387,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,5.53222,1024,5664993280.0,0.0,0.3591696,1.9870052445119997,0.010775088
720p,1280,720,128,128,5,32,1024,800.0,os,4581820.0,0.0,39628800,39024000.0,31334400.0,1238400.0,6451200.0,39604800.0,36744000.0,96000.0,2764800.0,39628800.0,250675200.0,9907200.0,45158400.0,305740800.0,36744000.0,96000.0,2764800.0,39604800.0,384974400.0,0.0387,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,4.5818200000000004,1024,4691783680.0,0.0,0.3849744,1.7638834054080001,0.011549232
720p,1280,720,128,128,5,32,1024,800.0,ws,1893250.0,0.0,39628800,34101780.0,31334400.0,2580.0,2764800.0,45484800.0,42624000.0,96000.0,2764800.0,39628800.0,250675200.0,20640.0,19353600.0,270049440.0,42624000.0,96000.0,2764800.0,45484800.0,355163040.0,0.0387,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,1.8932499999999999,1024,1938688000.0,0.0,0.35516304,0.6724124254799999,0.0106548912
720p,1280,720,128,128,5,32,4096,50.0,is,6182650.0,0.0,39628800,35337600.0,31334400.0,1238400.0,2764800.0,34110800.0,31337000.0,9000.0,2764800.0,39628800.0,250675200.0,9907200.0,19353600.0,279936000.0,31337000.0,9000.0,2764800.0,34110800.0,353675600.0,0.0387,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,6.18265,1024,6331033600.0,0.0,0.3536756,2.18665244834,0.010610268
720p,1280,720,128,128,5,32,4096,50.0,os,5232250.0,0.0,39628800,39024000.0,31334400.0,1238400.0,6451200.0,34167800.0,31337000.0,66000.0,2764800.0,39628800.0,250675200.0,9907200.0,45158400.0,305740800.0,31337000.0,66000.0,2764800.0,34167800.0,379537400.0,0.0387,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,5.23225,1024,5357824000.0,0.0,0.3795374,1.98583456115,0.011386122
720p,1280,720,128,128,5,32,4096,50.0,ws,3089270.0,0.0,39628800,34101780.0,31334400.0,2580.0,2764800.0,61814800.0,58984000.0,66000.0,2764800.0,39628800.0,250675200.0,20640.0,19353600.0,270049440.0,58984000.0,66000.0,2764800.0,61814800.0,371493040.0,0.0387,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,3.08927,1024,3163412480.0,0.0,0.37149304,1.1476423036808,0.0111447912
720p,1280,720,128,128,5,32,4096,200.0,is,5671120.0,0.0,39628800,35337600.0,31334400.0,1238400.0,2764800.0,34130800.0,31342000.0,24000.0,2764800.0,39628800.0,250675200.0,9907200.0,19353600.0,279936000.0,31342000.0,24000.0,2764800.0,34130800.0,353695600.0,0.0387,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,5.67112,1024,5807226880.0,0.0,0.3536956,2.005850191072,0.010610868
720p,1280,720,128,128,5,32,4096,200.0,os,4720720.0,0.0,39628800,39024000.0,31334400.0,1238400.0,6451200.0,34178800.0,31342000.0,72000.0,2764800.0,39628800.0,250675200.0,9907200.0,45158400.0,305740800.0,31342000.0,72000.0,2764800.0,34178800.0,379548400.0,0.0387,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,4.72072,1024,4834017280.0,0.0,0.3795484,1.7917417228480002,0.011386452
720p,1280,720,128,128,5,32,4096,200.0,ws,2163070.0,0.0,39628800,34101780.0,31334400.0,2580.0,2764800.0,61832800.0,58996000.0,72000.0,2764800.0,39628800.0,250675200.0,20640.0,19353600.0,270049440.0,58996000.0,72000.0,2764800.0,61832800.0,371511040.0,0.0387,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,2.16307,1024,2214983680.0,0.0,0.37151104,0.8036043852928,0.0111453312
720p,1280,720,128,128,5,32,4096,800.0,is,5543260.0,0.0,39628800,35337600.0,31334400.0,1238400.0,2764800.0,34228800.0,31368000.0,96000.0,2764800.0,39628800.0,250675200.0,9907200.0,19353600.0,279936000.0,31368000.0,96000.0,2764800.0,34228800.0,353793600.0,0.0387,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,5.54326,1024,5676298240.0,0.0,0.3537936,1.961169911136,0.010613808
720p,1280,720,128,128,5,32,4096,800.0,os,4592860.0,0.0,39628800,39024000.0,31334400.0,1238400.0,6451200.0,34228800.0,31368000.0,96000.0,2764800.0,39628800.0,250675200.0,9907200.0,45158400.0,305740800.0,31368000.0,96000.0,2764800.0,34228800.0,379598400.0,0.0387,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,4.59286,1024,4703088640.0,0.0,0.3795984,1.743442307424,0.011387952
720p,1280,720,128,128,5,32,4096,800.0,ws,1931530.0,0.0,39628800,34101780.0,31334400.0,2580.0,2764800.0,61900800.0,59040000.0,96000.0,2764800.0,39628800.0,250675200.0,20640.0,19353600.0,270049440.0,59040000.0,96000.0,2764800.0,61900800.0,371579040.0,0.0387,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,1.9315300000000002,1024,1977886720.0,0.0,0.37157904,0.7177160631312002,0.0111473712
720p,1280,720,128,128,5,64,256,50.0,is,64882570.0,59170900.0,39628800,34718400.0,31334400.0,619200.0,2764800.0,3135081800.0,3132302000.0,15000.0,2764800.0,39628800.0,250675200.0,4953600.0,19353600.0,274982400.0,3132302000.0,15000.0,2764800.0,3135081800.0,3449693000.0,0.018432,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,64.88257,4096,265759006720.0,91.19691158966113,3.449693,223.82494755100998,0.10349079
720p,1280,720,128,128,5,64,256,50.0,os,64065000.0,59750130.0,39628800,38404800.0,31334400.0,619200.0,6451200.0,3135198800.0,3132302000.0,132000.0,2764800.0,39628800.0,250675200.0,4953600.0,45158400.0,300787200.0,3132302000.0,132000.0,2764800.0,3135198800.0,3475614800.0,0.018432,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,64.065,4096,262410240000.0,93.2648560056193,3.4756148,222.66526216199998,0.104268444
720p,1280,720,128,128,5,64,256,50.0,ws,2062470.0,0.0,39628800,34101780.0,31334400.0,2580.0,2764800.0,36469800.0,33573000.0,132000.0,2764800.0,39628800.0,250675200.0,20640.0,19353600.0,270049440.0,33573000.0,132000.0,2764800.0,36469800.0,346148040.0,0.018432,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,2.06247,4096,8447877120.0,0.0,0.34614804,0.7139199480587999,0.0103844412
720p,1280,720,128,128,5,64,256,200.0,is,18573860.0,13009650.0,39628800,34718400.0,31334400.0,619200.0,2764800.0,3140408800.0,3137620000.0,24000.0,2764800.0,39628800.0,250675200.0,4953600.0,19353600.0,274982400.0,3137620000.0,24000.0,2764800.0,3140408800.0,3455020000.0,0.009675,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,18.57386,4096,76078530560.0,70.04279132070556,3.45502,64.1730577772,0.1036506
720p,1280,720,128,128,5,64,256,200.0,os,17693660.0,13526250.0,39628800,38404800.0,31334400.0,619200.0,6451200.0,3140516800.0,3137620000.0,132000.0,2764800.0,39628800.0,250675200.0,4953600.0,45158400.0,300787200.0,3137620000.0,132000.0,2764800.0,3140516800.0,3480932800.0,0.009675,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,17.69366,4096,72473231360.0,76.44687419109444,3.4809328,61.590441446048004,0.104427984
720p,1280,720,128,128,5,64,256,200.0,ws,1915010.0,0.0,39628800,34101780.0,31334400.0,2580.0,2764800.0,36526800.0,33630000.0,132000.0,2764800.0,39628800.0,250675200.0,20640.0,19353600.0,270049440.0,33630000.0,132000.0,2764800.0,36526800.0,346205040.0,0.009675,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,1.9150099999999999,4096,7843880960.0,0.0,0.34620504,0.6629861136503999,0.0103861512
720p,1280,720,128,128,5,64,256,800.0,is,7014280.0,1486950.0,39628800,34718400.0,31334400.0,619200.0,2764800.0,3151116800.0,3148256000.0,96000.0,2764800.0,39628800.0,250675200.0,4953600.0,19353600.0,274982400.0,3148256000.0,96000.0,2764800.0,3151116800.0,3465728000.0,0.009675,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,7.01428,4096,28730490880.0,21.198897107044488,3.465728,24.30958659584,0.10397184
720p,1280,720,128,128,5,64,256,800.0,os,6127730.0,1997200.0,39628800,38404800.0,31334400.0,619200.0,6451200.0,3151164800.0,3148256000.0,144000.0,2764800.0,39628800.0,250675200.0,4953600.0,45158400.0,300787200.0,3148256000.0,144000.0,2764800.0,3151164800.0,3491580800.0,0.009675,accelergy_plugin,accelergy_component_library_table_plugin,8.0,7.0,1.0,1.0,6.12773,4096,25099182080.0,32.59281985335516,3.4915808,21.395464415583998,0.104747424
