resolution,frame_width,frame_height,tile_width,tile_height,gaussian_kernel,array_size,sram_budget_kb,bandwidth_gbps,dataflow,run_name,spec_hash,simulation_hash,tile_class,stage,stage_op,component,action,count
1080p,1920,1080,128,128,3,8,1024,50.0,os,run_839ec6577259,53176522810d,839ec6577259,full,sobel_3x3,sobel,systolic_array.weights_dram,read,12000.0
1080p,1920,1080,128,128,3,8,1024,50.0,os,run_839ec6577259,53176522810d,839ec6577259,full,sobel_3x3,sobel,systolic_array.psum_dram,write,3932160.0
hires,2048,2048,128,128,3,8,1024,50.0,os,run_839ec6577259,3d2b9c8d0751,839ec6577259,full,gaussian_k3,gaussian,systolic_array.PE[0..63].mac,mac_random,37748736.0
hires,2048,2048,128,128,3,8,1024,50.0,os,run_839ec6577259,3d2b9c8d0751,839ec6577259,full,gaussian_k3,gaussian,systolic_array.ifmap_glb,read,37748736.0
hires,2048,2048,128,128,3,8,1024,50.0,os,run_839ec6577259,3d2b9c8d0751,839ec6577259,full,gaussian_k3,gaussian,systolic_array.weights_glb,read,4718592.0
hires,2048,2048,128,128,3,8,1024,50.0,os,run_839ec6577259,3d2b9c8d0751,839ec6577259,full,gaussian_k3,gaussian,systolic_array.psum_glb,update,12582912.0
hires,2048,2048,128,128,3,8,1024,50.0,os,run_839ec6577259,3d2b9c8d0751,839ec6577259,full,gaussian_k3,gaussian,systolic_array.ifmap_dram,read,37760000.0
hires,2048,2048,128,128,3,8,1024,50.0,os,run_839ec6577259,3d2b9c8d0751,839ec6577259,full,gaussian_k3,gaussian,systolic_array.weights_dram,read,25600.0
hires,2048,2048,128,128,3,8,1024,50.0,os,run_839ec6577259,3d2b9c8d0751,839ec6577259,full,gaussian_k3,gaussian,systolic_array.psum_dram,write,4194304.0
hires,2048,2048,128,128,3,8,1024,50.0,os,run_839ec6577259,3d2b9c8d0751,839ec6577259,full,sobel_3x3,sobel,systolic_array.PE[0..63].mac,mac_random,75497472.0
hires,2048,2048,128,128,3,8,1024,50.0,os,run_839ec6577259,3d2b9c8d0751,839ec6577259,full,sobel_3x3,sobel,systolic_array.ifmap_glb,read,37748736.0
hires,2048,2048,128,128,3,8,1024,50.0,os,run_839ec6577259,3d2b9c8d0751,839ec6577259,full,sobel_3x3,sobel,systolic_array.weights_glb,read,9437184.0
hires,2048,2048,128,128,3,8,1024,50.0,os,run_839ec6577259,3d2b9c8d0751,839ec6577259,full,sobel_3x3,sobel,systolic_array.psum_glb,update,16777216.0
hires,2048,2048,128,128,3,8,1024,50.0,os,run_839ec6577259,3d2b9c8d0751,839ec6577259,full,sobel_3x3,sobel,systolic_array.ifmap_dram,read,37760000.0
hires,2048,2048,128,128,3,8,1024,50.0,os,run_839ec6577259,3d2b9c8d0751,839ec6577259,full,sobel_3x3,sobel,systolic_array.weights_dram,read,25600.0
hires,2048,2048,128,128,3,8,1024,50.0,os,run_839ec6577259,3d2b9c8d0751,839ec6577259,full,sobel_3x3,sobel,systolic_array.psum_dram,write,8388608.0
720p,1280,720,128,128,7,8,4096,200.0,is,run_8401a22283ab,512582d3e9ef,8401a22283ab,bottom_edge,gaussian_k7,gaussian,systolic_array.PE[0..63].mac,mac_random,5017600.0
720p,1280,720,128,128,7,8,4096,200.0,is,run_8401a22283ab,512582d3e9ef,8401a22283ab,bottom_edge,gaussian_k7,gaussian,systolic_array.ifmap_glb,read,5017600.0
720p,1280,720,128,128,7,8,4096,200.0,is,run_8401a22283ab,512582d3e9ef,8401a22283ab,bottom_edge,gaussian_k7,gaussian,systolic_array.weights_glb,read,627200.0
720p,1280,720,128,128,7,8,4096,200.0,is,run_8401a22283ab,512582d3e9ef,8401a22283ab,bottom_edge,gaussian_k7,gaussian,systolic_array.psum_glb,update,716800.0
720p,1280,720,128,128,7,8,4096,200.0,is,run_8401a22283ab,512582d3e9ef,8401a22283ab,bottom_edge,gaussian_k7,gaussian,systolic_array.ifmap_dram,read,5018000.0
720p,1280,720,128,128,7,8,4096,200.0,is,run_8401a22283ab,512582d3e9ef,8401a22283ab,bottom_edge,gaussian_k7,gaussian,systolic_array.weights_dram,read,2000.0
720p,1280,720,128,128,7,8,4096,200.0,is,run_8401a22283ab,512582d3e9ef,8401a22283ab,bottom_edge,gaussian_k7,gaussian,systolic_array.psum_dram,write,716800.0
720p,1280,720,128,128,7,8,4096,200.0,is,run_8401a22283ab,512582d3e9ef,8401a22283ab,bottom_edge,sobel_3x3,sobel,systolic_array.PE[0..63].mac,mac_random,1843200.0
720p,1280,720,128,128,7,8,4096,200.0,is,run_8401a22283ab,512582d3e9ef,8401a22283ab,bottom_edge,sobel_3x3,sobel,systolic_array.ifmap_glb,read,921600.0
720p,1280,720,128,128,7,8,4096,200.0,is,run_8401a22283ab,512582d3e9ef,8401a22283ab,bottom_edge,sobel_3x3,sobel,systolic_array.weights_glb,read,230400.0
720p,1280,720,128,128,7,8,4096,200.0,is,run_8401a22283ab,512582d3e9ef,8401a22283ab,bottom_edge,sobel_3x3,sobel,systolic_array.psum_glb,update,409600.0
720p,1280,720,128,128,7,8,4096,200.0,is,run_8401a22283ab,512582d3e9ef,8401a22283ab,bottom_edge,sobel_3x3,sobel,systolic_array.ifmap_dram,read,922000.0
720p,1280,720,128,128,7,8,4096,200.0,is,run_8401a22283ab,512582d3e9ef,8401a22283ab,bottom_edge,sobel_3x3,sobel,systolic_array.weights_dram,read,2000.0
720p,1280,720,128,128,7,8,4096,200.0,is,run_8401a22283ab,512582d3e9ef,8401a22283ab,bottom_edge,sobel_3x3,sobel,systolic_array.psum_dram,write,409600.0
720p,1280,720,128,128,3,8,4096,800.0,os,run_841b2a23983f,894712e206df,841b2a23983f,bottom_edge,gaussian_k3,gaussian,systolic_array.PE[0..63].mac,mac_random,921600.0
720p,1280,720,128,128,3,8,4096,800.0,os,run_841b2a23983f,894712e206df,841b2a23983f,bottom_edge,gaussian_k3,gaussian,systolic_array.ifmap_glb,read,921600.0
720p,1280,720,128,128,3,8,4096,800.0,os,run_841b2a23983f,894712e206df,841b2a23983f,bottom_edge,gaussian_k3,gaussian,systolic_array.weights_glb,read,115200.0
720p,1280,720,128,128,3,8,4096,800.0,os,run_841b2a23983f,894712e206df,841b2a23983f,bottom_edge,gaussian_k3,gaussian,systolic_array.psum_glb,update,307200.0
720p,1280,720,128,128,3,8,4096,800.0,os,run_841b2a23983f,894712e206df,841b2a23983f,bottom_edge,gaussian_k3,gaussian,systolic_array.ifmap_dram,read,928000.0
720p,1280,720,128,128,3,8,4096,800.0,os,run_841b2a23983f,894712e206df,841b2a23983f,bottom_edge,gaussian_k3,gaussian,systolic_array.weights_dram,read,8000.0
720p,1280,720,128,128,3,8,4096,800.0,os,run_841b2a23983f,894712e206df,841b2a23983f,bottom_edge,gaussian_k3,gaussian,systolic_array.psum_dram,write,102400.0
720p,1280,720,128,128,3,8,4096,800.0,os,run_841b2a23983f,894712e206df,841b2a23983f,bottom_edge,sobel_3x3,sobel,systolic_array.PE[0..63].mac,mac_random,1843200.0
720p,1280,720,128,128,3,8,4096,800.0,os,run_841b2a23983f,894712e206df,841b2a23983f,bottom_edge,sobel_3x3,sobel,systolic_array.ifmap_glb,read,921600.0
720p,1280,720,128,128,3,8,4096,800.0,os,run_841b2a23983f,894712e206df,841b2a23983f,bottom_edge,sobel_3x3,sobel,systolic_array.weights_glb,read,230400.0
720p,1280,720,128,128,3,8,4096,800.0,os,run_841b2a23983f,894712e206df,841b2a23983f,bottom_edge,sobel_3x3,sobel,systolic_array.psum_glb,update,409600.0
720p,1280,720,128,128,3,8,4096,800.0,os,run_841b2a23983f,894712e206df,841b2a23983f,bottom_edge,sobel_3x3,sobel,systolic_array.ifmap_dram,read,928000.0
720p,1280,720,128,128,3,8,4096,800.0,os,run_841b2a23983f,894712e206df,841b2a23983f,bottom_edge,sobel_3x3,sobel,systolic_array.weights_dram,read,8000.0
720p,1280,720,128,128,3,8,4096,800.0,os,run_841b2a23983f,894712e206df,841b2a23983f,bottom_edge,sobel_3x3,sobel,systolic_array.psum_dram,write,204800.0
1080p,1920,1080,128,128,7,96,2048,100.0,ws,run_8420a9aeb8ed,fa197f7682b5,8420a9aeb8ed,full,gaussian_k7,gaussian,systolic_array.PE[0..9215].mac,mac_random,96337920.0
1080p,1920,1080,128,128,7,96,2048,100.0,ws,run_8420a9aeb8ed,fa197f7682b5,8420a9aeb8ed,full,gaussian_k7,gaussian,systolic_array.ifmap_glb,read,96337920.0
1080p,1920,1080,128,128,7,96,2048,100.0,ws,run_8420a9aeb8ed,fa197f7682b5,8420a9aeb8ed,full,gaussian_k7,gaussian,systolic_array.weights_glb,read,5880.0
1080p,1920,1080,128,128,7,96,2048,100.0,ws,run_8420a9aeb8ed,fa197f7682b5,8420a9aeb8ed,full,gaussian_k7,gaussian,systolic_array.psum_glb,update,1966080.0
1080p,1920,1080,128,128,7,96,2048,100.0,ws,run_8420a9aeb8ed,fa197f7682b5,8420a9aeb8ed,full,gaussian_k7,gaussian,systolic_array.ifmap_dram,read,113304000.0
1080p,1920,1080,128,128,7,96,2048,100.0,ws,run_8420a9aeb8ed,fa197f7682b5,8420a9aeb8ed,full,gaussian_k7,gaussian,systolic_array.weights_dram,read,576000.0
1080p,1920,1080,128,128,7,96,2048,100.0,ws,run_8420a9aeb8ed,fa197f7682b5,8420a9aeb8ed,full,gaussian_k7,gaussian,systolic_array.psum_dram,write,1966080.0
1080p,1920,1080,128,128,7,96,2048,100.0,ws,run_8420a9aeb8ed,fa197f7682b5,8420a9aeb8ed,full,sobel_3x3,sobel,systolic_array.PE[0..9215].mac,mac_random,35389440.0
1080p,1920,1080,128,128,7,96,2048,100.0,ws,run_8420a9aeb8ed,fa197f7682b5,8420a9aeb8ed,full,sobel_3x3,sobel,systolic_array.ifmap_glb,read,17694720.0
1080p,1920,1080,128,128,7,96,2048,100.0,ws,run_8420a9aeb8ed,fa197f7682b5,8420a9aeb8ed,full,sobel_3x3,sobel,systolic_array.weights_glb,read,2160.0
1080p,1920,1080,128,128,7,96,2048,100.0,ws,run_8420a9aeb8ed,fa197f7682b5,8420a9aeb8ed,full,sobel_3x3,sobel,systolic_array.psum_glb,update,3932160.0
1080p,1920,1080,128,128,7,96,2048,100.0,ws,run_8420a9aeb8ed,fa197f7682b5,8420a9aeb8ed,full,sobel_3x3,sobel,systolic_array.ifmap_dram,read,56652000.0
1080p,1920,1080,128,128,7,96,2048,100.0,ws,run_8420a9aeb8ed,fa197f7682b5,8420a9aeb8ed,full,sobel_3x3,sobel,systolic_array.weights_dram,read,108000.0
1080p,1920,1080,128,128,7,96,2048,100.0,ws,run_8420a9aeb8ed,fa197f7682b5,8420a9aeb8ed,full,sobel_3x3,sobel,systolic_array.psum_dram,write,3932160.0
720p,1280,720,128,128,5,32,1024,200.0,is,run_8431aaa492a2,d9f9de326b49,8431aaa492a2,full,gaussian_k5,gaussian,systolic_array.PE[0..1023].mac,mac_random,20480000.0
720p,1280,720,128,128,5,32,1024,200.0,is,run_8431aaa492a2,d9f9de326b49,8431aaa492a2,full,gaussian_k5,gaussian,systolic_array.ifmap_glb,read,20480000.0
720p,1280,720,128,128,5,32,1024,200.0,is,run_8431aaa492a2,d9f9de326b49,8431aaa492a2,full,gaussian_k5,gaussian,systolic_array.weights_glb,read,640000.0
720p,1280,720,128,128,5,32,1024,200.0,is,run_8431aaa492a2,d9f9de326b49,8431aaa492a2,full,gaussian_k5,gaussian,systolic_array.psum_glb,update,819200.0
720p,1280,720,128,128,5,32,1024,200.0,is,run_8431aaa492a2,d9f9de326b49,8431aaa492a2,full,gaussian_k5,gaussian,systolic_array.ifmap_dram,read,23620000.0
720p,1280,720,128,128,5,32,1024,200.0,is,run_8431aaa492a2,d9f9de326b49,8431aaa492a2,full,gaussian_k5,gaussian,systolic_array.weights_dram,read,10000.0
720p,1280,720,128,128,5,32,1024,200.0,is,run_8431aaa492a2,d9f9de326b49,8431aaa492a2,full,gaussian_k5,gaussian,systolic_array.psum_dram,write,819200.0
720p,1280,720,128,128,5,32,1024,200.0,is,run_8431aaa492a2,d9f9de326b49,8431aaa492a2,full,sobel_3x3,sobel,systolic_array.PE[0..1023].mac,mac_random,14745600.0
720p,1280,720,128,128,5,32,1024,200.0,is,run_8431aaa492a2,d9f9de326b49,8431aaa492a2,full,sobel_3x3,sobel,systolic_array.ifmap_glb,read,7372800.0
720p,1280,720,128,128,5,32,1024,200.0,is,run_8431aaa492a2,d9f9de326b49,8431aaa492a2,full,sobel_3x3,sobel,systolic_array.weights_glb,read,460800.0
720p,1280,720,128,128,5,32,1024,200.0,is,run_8431aaa492a2,d9f9de326b49,8431aaa492a2,full,sobel_3x3,sobel,systolic_array.psum_glb,update,1638400.0
720p,1280,720,128,128,5,32,1024,200.0,is,run_8431aaa492a2,d9f9de326b49,8431aaa492a2,full,sobel_3x3,sobel,systolic_array.ifmap_dram,read,7380000.0
720p,1280,720,128,128,5,32,1024,200.0,is,run_8431aaa492a2,d9f9de326b49,8431aaa492a2,full,sobel_3x3,sobel,systolic_array.weights_dram,read,10000.0
720p,1280,720,128,128,5,32,1024,200.0,is,run_8431aaa492a2,d9f9de326b49,8431aaa492a2,full,sobel_3x3,sobel,systolic_array.psum_dram,write,1638400.0
1080p,1920,1080,128,128,5,32,1024,200.0,is,run_8431aaa492a2,fffa5d8005ca,8431aaa492a2,full,gaussian_k5,gaussian,systolic_array.PE[0..1023].mac,mac_random,49152000.0
1080p,1920,1080,128,128,5,32,1024,200.0,is,run_8431aaa492a2,fffa5d8005ca,8431aaa492a2,full,gaussian_k5,gaussian,systolic_array.ifmap_glb,read,49152000.0
1080p,1920,1080,128,128,5,32,1024,200.0,is,run_8431aaa492a2,fffa5d8005ca,8431aaa492a2,full,gaussian_k5,gaussian,systolic_array.weights_glb,read,1536000.0
1080p,1920,1080,128,128,5,32,1024,200.0,is,run_8431aaa492a2,fffa5d8005ca,8431aaa492a2,full,gaussian_k5,gaussian,systolic_array.psum_glb,update,1966080.0
1080p,1920,1080,128,128,5,32,1024,200.0,is,run_8431aaa492a2,fffa5d8005ca,8431aaa492a2,full,gaussian_k5,gaussian,systolic_array.ifmap_dram,read,56688000.0
1080p,1920,1080,128,128,5,32,1024,200.0,is,run_8431aaa492a2,fffa5d8005ca,8431aaa492a2,full,gaussian_k5,gaussian,systolic_array.weights_dram,read,24000.0
1080p,1920,1080,128,128,5,32,1024,200.0,is,run_8431aaa492a2,fffa5d8005ca,8431aaa492a2,full,gaussian_k5,gaussian,systolic_array.psum_dram,write,1966080.0
1080p,1920,1080,128,128,5,32,1024,200.0,is,run_8431aaa492a2,fffa5d8005ca,8431aaa492a2,full,sobel_3x3,sobel,systolic_array.PE[0..1023].mac,mac_random,35389440.0
1080p,1920,1080,128,128,5,32,1024,200.0,is,run_8431aaa492a2,fffa5d8005ca,8431aaa492a2,full,sobel_3x3,sobel,systolic_array.ifmap_glb,read,17694720.0
1080p,1920,1080,128,128,5,32,1024,200.0,is,run_8431aaa492a2,fffa5d8005ca,8431aaa492a2,full,sobel_3x3,sobel,systolic_array.weights_glb,read,1105920.0
1080p,1920,1080,128,128,5,32,1024,200.0,is,run_8431aaa492a2,fffa5d8005ca,8431aaa492a2,full,sobel_3x3,sobel,systolic_array.psum_glb,update,3932160.0
1080p,1920,1080,128,128,5,32,1024,200.0,is,run_8431aaa492a2,fffa5d8005ca,8431aaa492a2,full,sobel_3x3,sobel,systolic_array.ifmap_dram,read,17712000.0
1080p,1920,1080,128,128,5,32,1024,200.0,is,run_8431aaa492a2,fffa5d8005ca,8431aaa492a2,full,sobel_3x3,sobel,systolic_array.weights_dram,read,24000.0
1080p,1920,1080,128,128,5,32,1024,200.0,is,run_8431aaa492a2,fffa5d8005ca,8431aaa492a2,full,sobel_3x3,sobel,systolic_array.psum_dram,write,3932160.0
hires,2048,2048,128,128,5,32,1024,200.0,is,run_8431aaa492a2,90f866bd96f0,8431aaa492a2,full,gaussian_k5,gaussian,systolic_array.PE[0..1023].mac,mac_random,104857600.0
hires,2048,2048,128,128,5,32,1024,200.0,is,run_8431aaa492a2,90f866bd96f0,8431aaa492a2,full,gaussian_k5,gaussian,systolic_array.ifmap_glb,read,104857600.0
hires,2048,2048,128,128,5,32,1024,200.0,is,run_8431aaa492a2,90f866bd96f0,8431aaa492a2,full,gaussian_k5,gaussian,systolic_array.weights_glb,read,3276800.0
hires,2048,2048,128,128,5,32,1024,200.0,is,run_8431aaa492a2,90f866bd96f0,8431aaa492a2,full,gaussian_k5,gaussian,systolic_array.psum_glb,update,4194304.0
hires,2048,2048,128,128,5,32,1024,200.0,is,run_8431aaa492a2,90f866bd96f0,8431aaa492a2,full,gaussian_k5,gaussian,systolic_array.ifmap_dram,read,120934400.0
hires,2048,2048,128,128,5,32,1024,200.0,is,run_8431aaa492a2,90f866bd96f0,8431aaa492a2,full,gaussian_k5,gaussian,systolic_array.weights_dram,read,51200.0
hires,2048,2048,128,128,5,32,1024,200.0,is,run_8431aaa492a2,90f866bd96f0,8431aaa492a2,full,gaussian_k5,gaussian,systolic_array.psum_dram,write,4194304.0
hires,2048,2048,128,128,5,32,1024,200.0,is,run_8431aaa492a2,90f866bd96f0,8431aaa492a2,full,sobel_3x3,sobel,systolic_array.PE[0..1023].mac,mac_random,75497472.0
hires,2048,2048,128,128,5,32,1024,200.0,is,run_8431aaa492a2,90f866bd96f0,8431aaa492a2,full,sobel_3x3,sobel,systolic_array.ifmap_glb,read,37748736.0
hires,2048,2048,128,128,5,32,1024,200.0,is,run_8431aaa492a2,90f866bd96f0,8431aaa492a2,full,sobel_3x3,sobel,systolic_array.weights_glb,read,2359296.0
hires,2048,2048,128,128,5,32,1024,200.0,is,run_8431aaa492a2,90f866bd96f0,8431aaa492a2,full,sobel_3x3,sobel,systolic_array.psum_glb,update,8388608.0
hires,2048,2048,128,128,5,32,1024,200.0,is,run_8431aaa492a2,90f866bd96f0,8431aaa492a2,full,sobel_3x3,sobel,systolic_array.ifmap_dram,read,37785600.0
hires,2048,2048,128,128,5,32,1024,200.0,is,run_8431aaa492a2,90f866bd96f0,8431aaa492a2,full,sobel_3x3,sobel,systolic_array.weights_dram,read,51200.0
hires,2048,2048,128,128,5,32,1024,200.0,is,run_8431aaa492a2,90f866bd96f0,8431aaa492a2,full,sobel_3x3,sobel,systolic_array.psum_dram,write,8388608.0
720p,1280,720,128,128,5,8,256,800.0,is,run_843362da5368,4fd75c8fedbc,843362da5368,bottom_edge,gaussian_k5,gaussian,systolic_array.PE[0..63].mac,mac_random,2560000.0
720p,1280,720,128,128,5,8,256,800.0,is,run_843362da5368,4fd75c8fedbc,843362da5368,bottom_edge,gaussian_k5,gaussian,systolic_array.ifmap_glb,read,2560000.0
720p,1280,720,128,128,5,8,256,800.0,is,run_843362da5368,4fd75c8fedbc,843362da5368,bottom_edge,gaussian_k5,gaussian,systolic_array.weights_glb,read,320000.0
720p,1280,720,128,128,5,8,256,800.0,is,run_843362da5368,4fd75c8fedbc,843362da5368,bottom_edge,gaussian_k5,gaussian,systolic_array.psum_glb,update,409600.0
720p,1280,720,128,128,5,8,256,800.0,is,run_843362da5368,4fd75c8fedbc,843362da5368,bottom_edge,gaussian_k5,gaussian,systolic_array.ifmap_dram,read,10656000.0
720p,1280,720,128,128,5,8,256,800.0,is,run_843362da5368,4fd75c8fedbc,843362da5368,bottom_edge,gaussian_k5,gaussian,systolic_array.weights_dram,read,8000.0
720p,1280,720,128,128,5,8,256,800.0,is,run_843362da5368,4fd75c8fedbc,843362da5368,bottom_edge,gaussian_k5,gaussian,systolic_array.psum_dram,write,409600.0
720p,1280,720,128,128,5,8,256,800.0,is,run_843362da5368,4fd75c8fedbc,843362da5368,bottom_edge,sobel_3x3,sobel,systolic_array.PE[0..63].mac,mac_random,1843200.0
720p,1280,720,128,128,5,8,256,800.0,is,run_843362da5368,4fd75c8fedbc,843362da5368,bottom_edge,sobel_3x3,sobel,systolic_array.ifmap_glb,read,921600.0
720p,1280,720,128,128,5,8,256,800.0,is,run_843362da5368,4fd75c8fedbc,843362da5368,bottom_edge,sobel_3x3,sobel,systolic_array.weights_glb,read,230400.0
720p,1280,720,128,128,5,8,256,800.0,is,run_843362da5368,4fd75c8fedbc,843362da5368,bottom_edge,sobel_3x3,sobel,systolic_array.psum_glb,update,409600.0
720p,1280,720,128,128,5,8,256,800.0,is,run_843362da5368,4fd75c8fedbc,843362da5368,bottom_edge,sobel_3x3,sobel,systolic_array.ifmap_dram,read,1184000.0
720p,1280,720,128,128,5,8,256,800.0,is,run_843362da5368,4fd75c8fedbc,843362da5368,bottom_edge,sobel_3x3,sobel,systolic_array.weights_dram,read,8000.0
720p,1280,720,128,128,5,8,256,800.0,is,run_843362da5368,4fd75c8fedbc,843362da5368,bottom_edge,sobel_3x3,sobel,systolic_array.psum_dram,write,409600.0
720p,1280,720,128,128,3,128,4096,200.0,is,run_844951382e3e,78bec66ad306,844951382e3e,bottom_edge,gaussian_k3,gaussian,systolic_array.PE[0..16383].mac,mac_random,921600.0
720p,1280,720,128,128,3,128,4096,200.0,is,run_844951382e3e,78bec66ad306,844951382e3e,bottom_edge,gaussian_k3,gaussian,systolic_array.ifmap_glb,read,921600.0
720p,1280,720,128,128,3,128,4096,200.0,is,run_844951382e3e,78bec66ad306,844951382e3e,bottom_edge,gaussian_k3,gaussian,systolic_array.weights_glb,read,7200.0
720p,1280,720,128,128,3,128,4096,200.0,is,run_844951382e3e,78bec66ad306,844951382e3e,bottom_edge,gaussian_k3,gaussian,systolic_array.psum_glb,update,102400.0
720p,1280,720,128,128,3,128,4096,200.0,is,run_844951382e3e,78bec66ad306,844951382e3e,bottom_edge,gaussian_k3,gaussian,systolic_array.ifmap_dram,read,922000.0
720p,1280,720,128,128,3,128,4096,200.0,is,run_844951382e3e,78bec66ad306,844951382e3e,bottom_edge,gaussian_k3,gaussian,systolic_array.weights_dram,read,2000.0
720p,1280,720,128,128,3,128,4096,200.0,is,run_844951382e3e,78bec66ad306,844951382e3e,bottom_edge,gaussian_k3,gaussian,systolic_array.psum_dram,write,102400.0
720p,1280,720,128,128,3,128,4096,200.0,is,run_844951382e3e,78bec66ad306,844951382e3e,bottom_edge,sobel_3x3,sobel,systolic_array.PE[0..16383].mac,mac_random,1843200.0
720p,1280,720,128,128,3,128,4096,200.0,is,run_844951382e3e,78bec66ad306,844951382e3e,bottom_edge,sobel_3x3,sobel,systolic_array.ifmap_glb,read,921600.0
720p,1280,720,128,128,3,128,4096,200.0,is,run_844951382e3e,78bec66ad306,844951382e3e,bottom_edge,sobel_3x3,sobel,systolic_array.weights_glb,read,14400.0
720p,1280,720,128,128,3,128,4096,200.0,is,run_844951382e3e,78bec66ad306,844951382e3e,bottom_edge,sobel_3x3,sobel,systolic_array.psum_glb,update,204800.0
720p,1280,720,128,128,3,128,4096,200.0,is,run_844951382e3e,78bec66ad306,844951382e3e,bottom_edge,sobel_3x3,sobel,systolic_array.ifmap_dram,read,922000.0
720p,1280,720,128,128,3,128,4096,200.0,is,run_844951382e3e,78bec66ad306,844951382e3e,bottom_edge,sobel_3x3,sobel,systolic_array.weights_dram,read,4000.0
720p,1280,720,128,128,3,128,4096,200.0,is,run_844951382e3e,78bec66ad306,844951382e3e,bottom_edge,sobel_3x3,sobel,systolic_array.psum_dram,write,204800.0
720p,1280,720,128,128,3,32,4096,200.0,is,run_844c98505f8c,68320248ab26,844c98505f8c,bottom_edge,gaussian_k3,gaussian,systolic_array.PE[0..1023].mac,mac_random,921600.0
720p,1280,720,128,128,3,32,4096,200.0,is,run_844c98505f8c,68320248ab26,844c98505f8c,bottom_edge,gaussian_k3,gaussian,systolic_array.ifmap_glb,read,921600.0
720p,1280,720,128,128,3,32,4096,200.0,is,run_844c98505f8c,68320248ab26,844c98505f8c,bottom_edge,gaussian_k3,gaussian,systolic_array.weights_glb,read,28800.0
720p,1280,720,128,128,3,32,4096,200.0,is,run_844c98505f8c,68320248ab26,844c98505f8c,bottom_edge,gaussian_k3,gaussian,systolic_array.psum_glb,update,102400.0
720p,1280,720,128,128,3,32,4096,200.0,is,run_844c98505f8c,68320248ab26,844c98505f8c,bottom_edge,gaussian_k3,gaussian,systolic_array.ifmap_dram,read,922000.0
720p,1280,720,128,128,3,32,4096,200.0,is,run_844c98505f8c,68320248ab26,844c98505f8c,bottom_edge,gaussian_k3,gaussian,systolic_array.weights_dram,read,2000.0
720p,1280,720,128,128,3,32,4096,200.0,is,run_844c98505f8c,68320248ab26,844c98505f8c,bottom_edge,gaussian_k3,gaussian,systolic_array.psum_dram,write,102400.0
720p,1280,720,128,128,3,32,4096,200.0,is,run_844c98505f8c,68320248ab26,844c98505f8c,bottom_edge,sobel_3x3,sobel,systolic_array.PE[0..1023].mac,mac_random,1843200.0
720p,1280,720,128,128,3,32,4096,200.0,is,run_844c98505f8c,68320248ab26,844c98505f8c,bottom_edge,sobel_3x3,sobel,systolic_array.ifmap_glb,read,921600.0
720p,1280,720,128,128,3,32,4096,200.0,is,run_844c98505f8c,68320248ab26,844c98505f8c,bottom_edge,sobel_3x3,sobel,systolic_array.weights_glb,read,57600.0
720p,1280,720,128,128,3,32,4096,200.0,is,run_844c98505f8c,68320248ab26,844c98505f8c,bottom_edge,sobel_3x3,sobel,systolic_array.psum_glb,update,204800.0
720p,1280,720,128,128,3,32,4096,200.0,is,run_844c98505f8c,68320248ab26,844c98505f8c,bottom_edge,sobel_3x3,sobel,systolic_array.ifmap_dram,read,922000.0
720p,1280,720,128,128,3,32,4096,200.0,is,run_844c98505f8c,68320248ab26,844c98505f8c,bottom_edge,sobel_3x3,sobel,systolic_array.weights_dram,read,2000.0
720p,1280,720,128,128,3,32,4096,200.0,is,run_844c98505f8c,68320248ab26,844c98505f8c,bottom_edge,sobel_3x3,sobel,systolic_array.psum_dram,write,204800.0
720p,1280,720,128,128,7,16,256,800.0,is,run_844ec4c270e7,7cc35abcf4c6,844ec4c270e7,bottom_edge,gaussian_k7,gaussian,systolic_array.PE[0..255].mac,mac_random,5017600.0
720p,1280,720,128,128,7,16,256,800.0,is,run_844ec4c270e7,7cc35abcf4c6,844ec4c270e7,bottom_edge,gaussian_k7,gaussian,systolic_array.ifmap_glb,read,5017600.0
720p,1280,720,128,128,7,16,256,800.0,is,run_844ec4c270e7,7cc35abcf4c6,844ec4c270e7,bottom_edge,gaussian_k7,gaussian,systolic_array.weights_glb,read,313600.0
720p,1280,720,128,128,7,16,256,800.0,is,run_844ec4c270e7,7cc35abcf4c6,844ec4c270e7,bottom_edge,gaussian_k7,gaussian,systolic_array.psum_glb,update,409600.0
720p,1280,720,128,128,7,16,256,800.0,is,run_844ec4c270e7,7cc35abcf4c6,844ec4c270e7,bottom_edge,gaussian_k7,gaussian,systolic_array.ifmap_dram,read,75776000.0
720p,1280,720,128,128,7,16,256,800.0,is,run_844ec4c270e7,7cc35abcf4c6,844ec4c270e7,bottom_edge,gaussian_k7,gaussian,systolic_array.weights_dram,read,8000.0
720p,1280,720,128,128,7,16,256,800.0,is,run_844ec4c270e7,7cc35abcf4c6,844ec4c270e7,bottom_edge,gaussian_k7,gaussian,systolic_array.psum_dram,write,409600.0
720p,1280,720,128,128,7,16,256,800.0,is,run_844ec4c270e7,7cc35abcf4c6,844ec4c270e7,bottom_edge,sobel_3x3,sobel,systolic_array.PE[0..255].mac,mac_random,1843200.0
720p,1280,720,128,128,7,16,256,800.0,is,run_844ec4c270e7,7cc35abcf4c6,844ec4c270e7,bottom_edge,sobel_3x3,sobel,systolic_array.ifmap_glb,read,921600.0
720p,1280,720,128,128,7,16,256,800.0,is,run_844ec4c270e7,7cc35abcf4c6,844ec4c270e7,bottom_edge,sobel_3x3,sobel,systolic_array.weights_glb,read,115200.0
