resolution,frame_width,frame_height,tile_width,tile_height,gaussian_kernel,array_size,sram_budget_kb,bandwidth_gbps,dataflow,total_cycles,total_stall_cycles,total_macs,total_sram_accesses,total_sram_ifmap_reads,total_sram_filter_reads,total_sram_ofmap_writes,total_dram_accesses,total_dram_ifmap_reads,total_dram_filter_reads,total_dram_ofmap_writes,energy_mac_pj,energy_sram_ifmap_pj,energy_sram_filter_pj,energy_sram_ofmap_pj,energy_sram_pj,energy_dram_ifmap_pj,energy_dram_filter_pj,energy_dram_ofmap_pj,energy_dram_pj,energy_total_pj,analytical_lower_bound_ms,energy_backend,sram_energy_source,sram_energy_table,sram_read_pj_per_byte,sram_write_pj_per_byte,sram_access_bytes,sram_technology_nm,sram_access_time_ns,sram_cycle_time_ns,sram_leakage_mw,sram_area_mm2,dram_read_pj_per_byte,dram_write_pj_per_byte,latency_ms,stall_pct,energy_total_mj,edp_mj_ms,average_power_w_at_30fps
1080p,1920,1080,128,128,3,32,1024,200.0,os,9419010.0,0.0,55987200,53589600.0,37324800.0,1749600.0,14515200.0,43690800.0,37362000.0,108000.0,6220800.0,12877056.0,385319773.44000006,18061864.380000003,128448270.72000001,531829908.5400001,5977920000.0,17280000.0,995328000.0,6990528000.0,7535234964.54,0.054675,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,9.41901,0.0,7.53523496454,70.97445348335191,0.22605704893620002
1080p,1920,1080,128,128,3,32,1024,200.0,ws,4521030.0,0.0,55987200,43549245.0,37324800.0,3645.0,6220800.0,69898800.0,63570000.0,108000.0,6220800.0,12877056.0,385319773.44000006,37628.884125000004,55049258.88000001,440406661.204125,10171200000.0,17280000.0,995328000.0,11183808000.0,11637091717.204124,0.054675,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,4.52103,0.0,11.637091717204125,52.61164076623136,0.3491127515161237
1080p,1920,1080,128,128,3,32,1024,800.0,os,9255735.0,0.0,55987200,53589600.0,37324800.0,1749600.0,14515200.0,43900800.0,37464000.0,216000.0,6220800.0,12877056.0,385319773.44000006,18061864.380000003,128448270.72000001,531829908.5400001,5994240000.0,34560000.0,995328000.0,7024128000.0,7568834964.54,0.054675,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,9.255735,0.0,7.56883496454,70.05513069051663,0.22706504893620003
1080p,1920,1080,128,128,3,32,1024,800.0,ws,4259535.0,0.0,55987200,43549245.0,37324800.0,3645.0,6220800.0,70156800.0,63720000.0,216000.0,6220800.0,12877056.0,385319773.44000006,37628.884125,55049258.88000001,440406661.20412505,10195200000.0,34560000.0,995328000.0,11225088000.0,11678371717.204124,0.054675,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,4.259535,0.0,11.678371717204124,49.74443307244106,0.3503511515161237
1080p,1920,1080,128,128,3,32,4096,50.0,os,10072335.0,0.0,55987200,53589600.0,37324800.0,1749600.0,14515200.0,43638300.0,37336500.0,81000.0,6220800.0,12877056.0,787027000.32,36891890.64,249196590.71999997,1073115481.6800001,5973840000.0,12960000.0,995328000.0,6982128000.0,8068120537.68,0.054675,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,10.072335,0.0,8.06812053768,81.2648128758931,0.2420436161304
1080p,1920,1080,128,128,3,32,4096,50.0,ws,6950865.0,0.0,55987200,43549245.0,37324800.0,3645.0,6220800.0,139015800.0,132714000.0,81000.0,6220800.0,12877056.0,787027000.32,76858.1055,106798538.88,893902397.3055,21234240000.0,12960000.0,995328000.0,22242528000.0,23149307453.3055,0.054675,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,6.950864999999999,0.0,23.1493074533055,160.9077109514203,0.694479223599165
1080p,1920,1080,128,128,3,32,4096,200.0,os,9419010.0,0.0,55987200,53589600.0,37324800.0,1749600.0,14515200.0,43690800.0,37362000.0,108000.0,6220800.0,12877056.0,787027000.32,36891890.64,249196590.71999997,1073115481.6800001,5977920000.0,17280000.0,995328000.0,6990528000.0,8076520537.68,0.054675,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,9.41901,0.0,8.07652053768,76.0728277096133,0.24229561613040002
1080p,1920,1080,128,128,3,32,4096,200.0,ws,4866870.0,0.0,55987200,43549245.0,37324800.0,3645.0,6220800.0,139066800.0,132738000.0,108000.0,6220800.0,12877056.0,787027000.32,76858.1055,106798538.88,893902397.3055,21238080000.0,17280000.0,995328000.0,22250688000.0,23157467453.3055,0.054675,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,4.86687,0.0,23.1574674533055,112.70438362446893,0.6947240235991651
1080p,1920,1080,128,128,3,32,4096,800.0,os,9255735.0,0.0,55987200,53589600.0,37324800.0,1749600.0,14515200.0,43900800.0,37464000.0,216000.0,6220800.0,12877056.0,787027000.32,36891890.64,249196590.71999997,1073115481.6800001,5994240000.0,34560000.0,995328000.0,7024128000.0,8110120537.68,0.054675,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,9.255735,0.0,8.11012053768,75.06512651482359,0.24330361613040002
1080p,1920,1080,128,128,3,32,4096,800.0,ws,4345935.0,0.0,55987200,43549245.0,37324800.0,3645.0,6220800.0,139276800.0,132840000.0,216000.0,6220800.0,12877056.0,787027000.32,76858.1055,106798538.88,893902397.3055,21254400000.0,34560000.0,995328000.0,22284288000.0,23191067453.3055,0.054675,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,4.345935000000001,0.0,23.1910674533055,100.78687173268126,0.6957320235991651
1080p,1920,1080,128,128,3,64,256,50.0,os,9190065.0,0.0,55987200,52714800.0,37324800.0,874800.0,14515200.0,193684800.0,187302000.0,162000.0,6220800.0,12877056.0,245861256.96,5762373.21,66891121.919999994,318514752.09,29968320000.0,25920000.0,995328000.0,30989568000.0,31320959808.09,0.041472,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,9.190065,0.0,31.32095980809,287.8416564987346,0.9396287942427
1080p,1920,1080,128,128,3,64,256,50.0,ws,4640565.0,0.0,55987200,43549245.0,37324800.0,3645.0,6220800.0,52324800.0,45942000.0,162000.0,6220800.0,12877056.0,245861256.96,24009.888375000002,28667623.68,274552890.528375,7350720000.0,25920000.0,995328000.0,8371968000.0,8659397946.528374,0.041472,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,4.6405650000000005,0.0,8.659397946528374,40.18449903173145,0.2597819383958512
1080p,1920,1080,128,128,3,64,256,200.0,os,8858250.0,0.0,55987200,52714800.0,37324800.0,874800.0,14515200.0,194002800.0,187620000.0,162000.0,6220800.0,12877056.0,245861256.96,5762373.21,66891121.919999994,318514752.09,30019200000.0,25920000.0,995328000.0,31040448000.0,31371839808.09,0.01366875,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,8.85825,0.0,31.37183980809,277.89959998001325,0.9411551942427
1080p,1920,1080,128,128,3,64,256,200.0,ws,4308750.0,0.0,55987200,43549245.0,37324800.0,3645.0,6220800.0,52402800.0,46020000.0,162000.0,6220800.0,12877056.0,245861256.96,24009.888375000002,28667623.68,274552890.528375,7363200000.0,25920000.0,995328000.0,8384448000.0,8671877946.528374,0.01366875,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,4.30875,0.0,8.671877946528374,37.36495410210413,0.26015633839585117
1080p,1920,1080,128,128,3,64,256,800.0,os,8775285.0,0.0,55987200,52714800.0,37324800.0,874800.0,14515200.0,194692800.0,188256000.0,216000.0,6220800.0,12877056.0,245861256.96,5762373.21,66891121.919999994,318514752.09,30120960000.0,34560000.0,995328000.0,31150848000.0,31482239808.09,0.01366875,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,8.775285,0.0,31.48223980809,276.2656267543351,0.9444671942427
1080p,1920,1080,128,128,3,64,256,800.0,ws,4225785.0,0.0,55987200,43549245.0,37324800.0,3645.0,6220800.0,52612800.0,46176000.0,216000.0,6220800.0,12877056.0,245861256.96,24009.888375000002,28667623.68,274552890.528375,7388160000.0,34560000.0,995328000.0,8418048000.0,8705477946.528374,0.01366875,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,4.225785,0.0,8.705477946528374,36.78747812427041,0.2611643383958512
1080p,1920,1080,128,128,3,64,1024,50.0,os,9618735.0,0.0,55987200,52714800.0,37324800.0,874800.0,14515200.0,43719300.0,37336500.0,162000.0,6220800.0,12877056.0,385319773.44000006,9030932.19,128448270.72,522798976.35,5973840000.0,25920000.0,995328000.0,6995088000.0,7530764032.35,0.041472,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,9.618735,0.0,7.5307640323500005,72.43642357470607,0.2259229209705
1080p,1920,1080,128,128,3,64,1024,50.0,ws,5597175.0,0.0,55987200,43549245.0,37324800.0,3645.0,6220800.0,70116300.0,63733500.0,162000.0,6220800.0,12877056.0,385319773.44000006,37628.884125000004,55049258.88000001,440406661.204125,10197360000.0,25920000.0,995328000.0,11218608000.0,11671891717.204124,0.041472,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,5.597175,0.0,11.671891717204124,65.329620522242,0.35015675151612374
1080p,1920,1080,128,128,3,64,1024,200.0,os,8965410.0,0.0,55987200,52714800.0,37324800.0,874800.0,14515200.0,43744800.0,37362000.0,162000.0,6220800.0,12877056.0,385319773.44000006,9030932.190000001,128448270.72000001,522798976.35,5977920000.0,25920000.0,995328000.0,6999168000.0,7534844032.35,0.01366875,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,8.96541,0.0,7.5348440323500006,67.55296603607103,0.2260453209705
1080p,1920,1080,128,128,3,64,1024,200.0,ws,4547970.0,0.0,55987200,43549245.0,37324800.0,3645.0,6220800.0,70156800.0,63774000.0,162000.0,6220800.0,12877056.0,385319773.44000006,37628.884125000004,55049258.88000001,440406661.204125,10203840000.0,25920000.0,995328000.0,11225088000.0,11678371717.204124,0.01366875,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,4.54797,0.0,11.678371717204124,53.11288421869284,0.3503511515161237
1080p,1920,1080,128,128,3,64,1024,800.0,os,8802135.0,0.0,55987200,52714800.0,37324800.0,874800.0,14515200.0,43900800.0,37464000.0,216000.0,6220800.0,12877056.0,385319773.44000006,9030932.19,128448270.72,522798976.35,5994240000.0,34560000.0,995328000.0,7024128000.0,7559804032.35,0.01366875,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,8.802135000000002,0.0,7.559804032350001,66.54241566628909,0.2267941209705
1080p,1920,1080,128,128,3,64,1024,800.0,ws,4285725.0,0.0,55987200,43549245.0,37324800.0,3645.0,6220800.0,70372800.0,63936000.0,216000.0,6220800.0,12877056.0,385319773.44000006,37628.884125000004,55049258.88000001,440406661.204125,10229760000.0,34560000.0,995328000.0,11259648000.0,11712931717.204124,0.01366875,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,4.285724999999999,0.0,11.712931717204125,50.19840428371464,0.35138795151612373
1080p,1920,1080,128,128,3,64,4096,50.0,os,9618735.0,0.0,55987200,52714800.0,37324800.0,874800.0,14515200.0,43719300.0,37336500.0,162000.0,6220800.0,12877056.0,787027000.32,18445945.32,249196590.71999997,1054669536.36,5973840000.0,25920000.0,995328000.0,6995088000.0,8062634592.360001,0.041472,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,9.618735,0.0,8.06263459236,77.55234554574386,0.24187903777080003
1080p,1920,1080,128,128,3,64,4096,50.0,ws,9127305.0,0.0,55987200,43549245.0,37324800.0,3645.0,6220800.0,246622800.0,240240000.0,162000.0,6220800.0,12877056.0,787027000.32,76858.1055,106798538.88,893902397.3055,38438400000.0,25920000.0,995328000.0,39459648000.0,40366427453.305504,0.041472,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,9.127305,0.0,40.366427453305505,368.4366951266926,1.210992823599165
1080p,1920,1080,128,128,3,64,4096,200.0,os,8965410.0,0.0,55987200,52714800.0,37324800.0,874800.0,14515200.0,43744800.0,37362000.0,162000.0,6220800.0,12877056.0,787027000.32,18445945.32,249196590.71999997,1054669536.36,5977920000.0,25920000.0,995328000.0,6999168000.0,8066714592.360001,0.01366875,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,8.96541,0.0,8.06671459236,72.32140367349027,0.24200143777080002
1080p,1920,1080,128,128,3,64,4096,200.0,ws,5430480.0,0.0,55987200,43549245.0,37324800.0,3645.0,6220800.0,246658800.0,240276000.0,162000.0,6220800.0,12877056.0,787027000.32,76858.1055,106798538.88,893902397.3055,38444160000.0,25920000.0,995328000.0,39465408000.0,40372187453.305504,0.01366875,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,5.430479999999999,0.0,40.37218745330551,219.24035652142646,1.211165623599165
1080p,1920,1080,128,128,3,64,4096,800.0,os,8802135.0,0.0,55987200,52714800.0,37324800.0,874800.0,14515200.0,43900800.0,37464000.0,216000.0,6220800.0,12877056.0,787027000.32,18445945.32,249196590.71999997,1054669536.36,5994240000.0,34560000.0,995328000.0,7024128000.0,8091674592.360001,0.01366875,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,8.802135000000002,0.0,8.09167459236,71.2240121380227,0.24275023777080001
1080p,1920,1080,128,128,3,64,4096,800.0,ws,4506225.0,0.0,55987200,43549245.0,37324800.0,3645.0,6220800.0,246772800.0,240336000.0,216000.0,6220800.0,12877056.0,787027000.32,76858.1055,106798538.87999998,893902397.3055,38453760000.0,34560000.0,995328000.0,39483648000.0,40390427453.305504,0.01366875,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,4.506225,0.0,40.390427453305506,182.00835395077158,1.211712823599165
1080p,1920,1080,128,128,3,128,256,50.0,os,8963265.0,0.0,55987200,52277400.0,37324800.0,437400.0,14515200.0,193846800.0,187302000.0,324000.0,6220800.0,12877056.0,245861256.96,2881186.6050000004,66891121.919999994,315633565.485,29968320000.0,51840000.0,995328000.0,31015488000.0,31343998621.485,0.041472,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,8.963265,0.0,31.343998621485,280.94456580400475,0.9403199586445501
1080p,1920,1080,128,128,3,128,256,50.0,ws,4692405.0,0.0,55987200,43549245.0,37324800.0,3645.0,6220800.0,52486800.0,45942000.0,324000.0,6220800.0,12877056.0,245861256.96,24009.888375000002,28667623.68,274552890.528375,7350720000.0,51840000.0,995328000.0,8397888000.0,8685317946.528374,0.041472,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,4.692405,0.0,8.685317946528373,40.75502935887947,0.2605595383958512
1080p,1920,1080,128,128,3,128,256,200.0,os,8631450.0,0.0,55987200,52277400.0,37324800.0,437400.0,14515200.0,194164800.0,187620000.0,324000.0,6220800.0,12877056.0,245861256.96,2881186.605,66891121.919999994,315633565.485,30019200000.0,51840000.0,995328000.0,31066368000.0,31394878621.485,0.010368,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,8.631450000000001,0.0,31.394878621485,270.98332507741674,0.94184635864455
1080p,1920,1080,128,128,3,128,256,200.0,ws,4360590.0,0.0,55987200,43549245.0,37324800.0,3645.0,6220800.0,52564800.0,46020000.0,324000.0,6220800.0,12877056.0,245861256.96,24009.888375000002,28667623.679999996,274552890.52837497,7363200000.0,51840000.0,995328000.0,8410368000.0,8697797946.528374,0.010368,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,4.36059,0.0,8.697797946528373,37.92753074765216,0.2609339383958512
1080p,1920,1080,128,128,3,128,256,800.0,os,8548485.0,0.0,55987200,52277400.0,37324800.0,437400.0,14515200.0,194908800.0,188256000.0,432000.0,6220800.0,12877056.0,245861256.96,2881186.605,66891121.919999994,315633565.485,30120960000.0,69120000.0,995328000.0,31185408000.0,31513918621.485,0.0034171875,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,8.548485,0.0,31.513918621485,269.39626062698517,0.94541755864455
1080p,1920,1080,128,128,3,128,256,800.0,ws,4277625.0,0.0,55987200,43549245.0,37324800.0,3645.0,6220800.0,52828800.0,46176000.0,432000.0,6220800.0,12877056.0,245861256.96,24009.888375000002,28667623.679999996,274552890.52837497,7388160000.0,69120000.0,995328000.0,8452608000.0,8740037946.528374,0.0034171875,accelergy,cacti,configs/cacti_sram_45nm.csv,6.5870750000000005,4.60835,4,45.0,1.14182,0.729013,270.818,0.82173726504,160.0,160.0,4.2776250000000005,0.0,8.740037946528373,37.38660482101844,0.2622011383958512
1080p,1920,1080,128,128,3,128,1024,50.0,os,9391935.0,0.0,55987200,52277400.0,37324800.0,437400.0,14515200.0,43881300.0,37336500.0,324000.0,6220800.0,12877056.0,385319773.44000006,4515466.095,128448270.72,518283510.25500005,5973840000.0,51840000.0,995328000.0,7021008000.0,7552168566.255,0.041472,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,9.391935,0.0,7.552168566255,70.92947628331015,0.22656505698765
1080p,1920,1080,128,128,3,128,1024,50.0,ws,5649015.0,0.0,55987200,43549245.0,37324800.0,3645.0,6220800.0,70278300.0,63733500.0,324000.0,6220800.0,12877056.0,385319773.44000006,37628.884125,55049258.88000001,440406661.20412505,10197360000.0,51840000.0,995328000.0,11244528000.0,11697811717.204124,0.041472,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,5.649015,0.0,11.697811717204125,66.08111385766186,0.35093435151612373
1080p,1920,1080,128,128,3,128,1024,200.0,os,8738610.0,0.0,55987200,52277400.0,37324800.0,437400.0,14515200.0,43906800.0,37362000.0,324000.0,6220800.0,12877056.0,385319773.44000006,4515466.095,128448270.72,518283510.25500005,5977920000.0,51840000.0,995328000.0,7025088000.0,7556248566.255,0.010368,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,8.738610000000001,0.0,7.556248566255,66.03110928356162,0.22668745698765
1080p,1920,1080,128,128,3,128,1024,200.0,ws,4599810.0,0.0,55987200,43549245.0,37324800.0,3645.0,6220800.0,70318800.0,63774000.0,324000.0,6220800.0,12877056.0,385319773.44000006,37628.884125,55049258.88000001,440406661.20412505,10203840000.0,51840000.0,995328000.0,11251008000.0,11704291717.204124,0.010368,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,4.599810000000001,0.0,11.704291717204125,53.837518083712716,0.3511287515161237
1080p,1920,1080,128,128,3,128,1024,800.0,os,8575335.0,0.0,55987200,52277400.0,37324800.0,437400.0,14515200.0,44116800.0,37464000.0,432000.0,6220800.0,12877056.0,385319773.44000006,4515466.095,128448270.72,518283510.25500005,5994240000.0,69120000.0,995328000.0,7058688000.0,7589848566.255,0.0034171875,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,8.575334999999999,0.0,7.589848566255,65.08549405490632,0.22769545698764998
1080p,1920,1080,128,128,3,128,1024,800.0,ws,4337565.0,0.0,55987200,43549245.0,37324800.0,3645.0,6220800.0,70588800.0,63936000.0,432000.0,6220800.0,12877056.0,385319773.44000006,37628.884125,55049258.88000001,440406661.20412505,10229760000.0,69120000.0,995328000.0,11294208000.0,11747491717.204124,0.0034171875,accelergy,cacti,configs/cacti_sram_45nm.csv,10.323425,8.849225,4,45.0,2.03065,0.431177,1188.88,3.192179885,160.0,160.0,4.337565,0.0,11.747491717204124,50.9555089103345,0.35242475151612374
1080p,1920,1080,128,128,3,128,4096,50.0,os,9391935.0,0.0,55987200,52277400.0,37324800.0,437400.0,14515200.0,43881300.0,37336500.0,324000.0,6220800.0,12877056.0,787027000.32,9222972.66,249196590.71999997,1045446563.7,5973840000.0,51840000.0,995328000.0,7021008000.0,8079331619.700001,0.041472,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,9.391935,0.0,8.079331619700001,75.88055741566713,0.24237994859100004
1080p,1920,1080,128,128,3,128,4096,50.0,ws,9454395.0,0.0,55987200,43549245.0,37324800.0,3645.0,6220800.0,260547300.0,254002500.0,324000.0,6220800.0,12877056.0,787027000.32,76858.1055,106798538.87999998,893902397.3055,40640400000.0,51840000.0,995328000.0,41687568000.0,42594347453.305504,0.041472,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,9.454395000000002,0.0,42.5943474533055,402.7037855907943,1.277830423599165
1080p,1920,1080,128,128,3,128,4096,200.0,os,8738610.0,0.0,55987200,52277400.0,37324800.0,437400.0,14515200.0,43906800.0,37362000.0,324000.0,6220800.0,12877056.0,787027000.32,9222972.66,249196590.71999997,1045446563.7,5977920000.0,51840000.0,995328000.0,7025088000.0,8083411619.700001,0.010368,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,8.738610000000001,0.0,8.083411619700001,70.63778161402664,0.24250234859100003
1080p,1920,1080,128,128,3,128,4096,200.0,ws,5551140.0,0.0,55987200,43549245.0,37324800.0,3645.0,6220800.0,260584800.0,254040000.0,324000.0,6220800.0,12877056.0,787027000.32,76858.1055,106798538.88,893902397.3055,40646400000.0,51840000.0,995328000.0,41693568000.0,42600347453.305504,0.010368,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,5.55114,0.0,42.6003474533055,236.48049276194232,1.278010423599165
1080p,1920,1080,128,128,3,128,4096,800.0,os,8575335.0,0.0,55987200,52277400.0,37324800.0,437400.0,14515200.0,44116800.0,37464000.0,432000.0,6220800.0,12877056.0,787027000.32,9222972.66,249196590.71999997,1045446563.7,5994240000.0,69120000.0,995328000.0,7058688000.0,8117011619.700001,0.0034171875,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,8.575334999999999,0.0,8.117011619700001,69.6060938378201,0.24351034859100004
1080p,1920,1080,128,128,3,128,4096,800.0,ws,4575255.0,0.0,55987200,43549245.0,37324800.0,3645.0,6220800.0,260740800.0,254088000.0,432000.0,6220800.0,12877056.0,787027000.32,76858.1055,106798538.87999998,893902397.3055,40654080000.0,69120000.0,995328000.0,41718528000.0,42625307453.305504,0.0034171875,accelergy,cacti,configs/cacti_sram_45nm.csv,21.085900000000002,17.167975,4,45.0,3.18224,0.795423,4302.53,11.948249145600002,160.0,160.0,4.575255,0.0,42.6253074533055,195.02165105227328,1.278759223599165
